Name	Length	EffectiveLength	TPM	NumReads
FBgn0039031	764	590.652	0	0
FBgn0259150	8077.15	7903.54	0.175307	10.655
FBgn0262814	470.5	297.312	0	0
FBgn0023496	1626.5	1452.9	0	0
FBgn0002936	871	697.596	0.163257	0.876
FBgn0000247	6555.74	6382.13	40.7009	1997.53
FBgn0053702	540	366.768	0	0
FBgn0011282	724.548	551.225	0.003225	0.014
FBgn0003390	1772.92	1599.31	5.28513	65
FBgn0261436	1590	1416.4	47.3271	515.489
FBgn0259213	5255.65	5082.05	0.026246	1.026
FBgn0040322	1405.29	1231.69	44.343	420
FBgn0020508	849	675.608	0.192478	1
FBgn0041605	4049.46	3875.86	1.47698	44.02
FBgn0033750	1910	1736.4	13.3305	178
FBgn0032294	725	551.681	0	0
FBgn0028686	1431.59	1257.99	208.04	2012.56
FBgn0038381	1645	1471.4	7.06689	79.962
FBgn0039702	1531	1357.4	27.4948	287
FBgn0039561	3037	2863.4	42.2806	930.993
FBgn0030357	783.879	610.537	10.8656	51.014
FBgn0050324	648	474.704	0.273938	1
FBgn0050160	844	670.61	0.429402	2.214
FBgn0004619	3810	3636.4	0.035761	1
FBgn0085231	1091	917.398	0.141849	1.001
FBgn0037427	3558.5	3384.9	0	0
FBgn0015024	2119.78	1946.17	112.365	1681.65
FBgn0039239	542	368.767	0	0
FBgn0260441	613	439.743	2168.79	7334
FBgn0004643	2567	2393.4	58.4645	1076.05
FBgn0259168	4954.5	4780.9	50.6808	1863.27
FBgn0030351	718.961	545.643	23.1337	97.069
FBgn0029717	887	713.591	0	0
FBgn0261015	6494.05	6320.45	18.209	885.032
FBgn0028387	2910.65	2737.05	12.1628	256
FBgn0040735	383	209.893	0	0
FBgn0086357	2028.06	1854.46	290.588	4144
FBgn0031620	3032.5	2858.9	0.090972	2
FBgn0040510	3541.8	3368.2	0	0
FBgn0020304	3192.37	3018.77	140.974	3272.61
FBgn0085284	564	390.761	17.9464	53.928
FBgn0263199	1968.35	1794.75	38.2587	528.029
FBgn0034578	711	537.687	7.52675	31.122
FBgn0284237	6053.68	5880.08	0.04286	1.938
FBgn0038334	1545	1371.4	0.004134	0.044
FBgn0085254	590	416.752	0	0
FBgn0035036	2248	2074.4	13.9167	222
FBgn0029856	1362	1188.4	19.9546	182.36
FBgn0041585	3424.78	3251.18	34.838	871
FBgn0259212	6844.53	6670.92	46.2375	2371.95
FBgn0031740	1752	1578.4	46.2866	561.818
FBgn0035610	2930	2756.4	0	0
FBgn0033208	558	384.763	59.1453	175
FBgn0051151	5960.41	5786.8	44.584	1984
FBgn0033557	3244.04	3070.44	11.8162	279
FBgn0035703	2170	1996.4	7.23022	111
FBgn0026250	1181.31	1007.71	356.551	2763
FBgn0029158	1373	1199.4	16.2631	150
FBgn0031957	1346	1172.4	1.53758	13.862
FBgn0034840	1192.5	1018.9	0.00015	0.002
FBgn0041713	1554.42	1380.82	0.963471	10.23
FBgn0035574	7230.95	7057.35	0.000119	0.006
FBgn0030683	1545.35	1371.74	17.5378	185
FBgn0264491	2706.4	2532.8	43.6087	849.371
FBgn0037169	804.928	631.568	1.8531	9
FBgn0037846	1962	1788.4	5.01719	69
FBgn0031969	2816.52	2642.92	148.298	3014
FBgn0026713	3860.99	3687.39	62.4562	1771
FBgn0040395	2935.95	2762.35	87.6552	1862
FBgn0039159	600	426.75	37.4916	123.036
FBgn0063491	788	614.655	184.908	874
FBgn0264908	3555.93	3382.33	0.038446	1.002
FBgn0052006	1684	1510.4	0	0
FBgn0030673	1133.78	960.184	9.20937	68.001
FBgn0029816	827	653.626	0	0
FBgn0026089	523.02	349.8	119.59	321.69
FBgn0024238	3356.96	3183.35	99.592	2438
FBgn0033572	1524	1350.4	0	0
FBgn0004635	2562.89	2389.29	22.1365	406.725
FBgn0027329	1924	1750.4	384.087	5170
FBgn0041629	2140	1966.4	858.776	12986
FBgn0031519	1971.13	1797.53	3.73613	51.644
FBgn0038576	2086.82	1913.22	27.0517	398
FBgn0029696	522	348.777	0.372845	1
FBgn0034402	1120	946.398	9.34353	68
FBgn0086680	4570.34	4396.74	0.088924	3.006
FBgn0033778	1947	1773.4	3.07977	42
FBgn0038697	1033	859.398	0.151315	1
FBgn0267796	6377.57	6203.97	0.209607	10
FBgn0000492	2552	2378.4	0.056636	1.036
FBgn0020908	1014.52	841.036	1.54619	10
FBgn0031948	2300.11	2126.5	4.03602	66
FBgn0036829	2312	2138.4	0.090354	1.486
FBgn0010355	6623.08	6449.48	30.2039	1498
FBgn0002736	1103	929.398	53.915	385.332
FBgn0034700	401	227.87	1.14135	2
FBgn0035642	1824.84	1651.23	10.7139	136.045
FBgn0010041	840	666.612	11.2348	57.592
FBgn0023509	3459	3285.4	39.8892	1007.78
FBgn0035688	3773.22	3599.62	48.4451	1341.01
FBgn0032200	769	595.662	63.0919	289
FBgn0053868	595	421.75	0.092372	0.3
FBgn0034638	960.52	787.084	135.808	822
FBgn0063496	839	665.612	0	0
FBgn0027580	4295.57	4121.96	22.0205	698
FBgn0034856	1341	1167.4	3.34178	30
FBgn0035806	721	547.682	0.949747	4
FBgn0016715	883	709.592	7.69691	42
FBgn0053977	425	251.846	31.4971	61
FBgn0000032	1941.73	1768.13	49.5703	674
FBgn0032338	2891.8	2718.2	0.09568	2
FBgn0265606	891	717.59	0	0
FBgn0030664	735	561.677	1.85216	8
FBgn0050145	411	237.86	0	0
FBgn0036725	7458.02	7284.41	0.035895	2.01
FBgn0050062	610	436.746	6.55042	22
FBgn0032197	2300.19	2126.59	14.6147	239
FBgn0036593	902.5	729.087	0	0
FBgn0034417	2307.9	2134.29	7.67701	125.999
FBgn0262821	569	395.758	0	0
FBgn0029823	1627.44	1453.84	205.278	2295
FBgn0038842	1447.96	1274.36	103.982	1019
FBgn0037702	4544.31	4370.71	88.3211	2968.52
FBgn0040009	2333.13	2159.53	12.0433	200
FBgn0034451	1166	992.398	62.7461	478.847
FBgn0050472	839	665.612	0	0
FBgn0037758	3180	3006.4	43.8599	1014
FBgn0263077	4172.85	3999.25	39.4959	1214.66
FBgn0262538	722	548.681	0.474008	2
FBgn0022772	3152	2978.4	16.1725	370.41
FBgn0002023	3083.24	2909.64	0.223465	4.999
FBgn0036327	1146	972.398	0	0
FBgn0264607	2293.44	2119.84	27.1755	443.001
FBgn0000117	3126.34	2952.74	398.213	9041.99
FBgn0032424	1413	1239.4	0	0
FBgn0010278	2507	2333.4	171.729	3081.46
FBgn0033056	2202	2028.4	0.128219	2
FBgn0011596	2391	2217.4	2.22852	38
FBgn0037265	2084.56	1910.95	6.32862	93
FBgn0028688	1393	1219.4	118.152	1107.93
FBgn0053108	863.346	689.957	6.24464	33.132
FBgn0264975	4828.87	4655.27	70.8975	2538.05
FBgn0035486	1290	1116.4	0.046686	0.401
FBgn0003256	2634.1	2460.5	30.5321	577.702
FBgn0022238	1129.63	956.049	58.0796	427.001
FBgn0266129	4335.6	4162	0	0
FBgn0028515	1361.47	1187.87	111.663	1020
FBgn0004373	5876.04	5702.44	61.2978	2688
FBgn0032629	2223.61	2050.01	0.258484	4.075
FBgn0263403	725.5	552.181	0	0
FBgn0040679	359	185.906	0	0
FBgn0034007	1537.5	1363.9	0	0
FBgn0263021	576	402.756	0	0
FBgn0040364	1273.13	1099.53	7.68759	65.001
FBgn0031926	2715.5	2541.89	0.130737	2.555
FBgn0051773	2493	2319.4	0.224264	4
FBgn0064766	3255	3081.4	43.4676	1030
FBgn0085374	1777	1603.4	0.081103	1
FBgn0030569	3684	3510.4	0.149131	4.026
FBgn0034937	1450	1276.4	2.34324	23
FBgn0015037	1680	1506.4	9.40941	109
FBgn0031377	4294	4120.4	17.1421	543.16
FBgn0034382	989	815.532	0	0
FBgn0039740	1631	1457.4	26.679	299
FBgn0039058	1233	1059.4	2.08673	17
FBgn0261445	2275	2101.4	289.362	4676
FBgn0030331	2494	2320.4	43.5446	777
FBgn0085265	795.5	622.14	0	0
FBgn0004852	5312.31	5138.71	2.9366	116.044
FBgn0085292	258	84.969	1.6e-05	0
FBgn0036931	2712	2538.4	1.69056	33
FBgn0031637	2535.19	2361.58	46.2543	840
FBgn0030720	2622	2448.4	49.5005	932
FBgn0264988	245	71.984	1.8065	1
FBgn0052485	1136	962.398	16.7549	124
FBgn0029955	1853.82	1680.22	0.465407	6.014
FBgn0033312	1803	1629.4	0.812343	10.179
FBgn0028903	1441.74	1268.14	0.82035	8
FBgn0250746	1026.28	852.675	212.748	1395
FBgn0085319	932	758.577	0	0
FBgn0034118	1346.71	1173.11	53.6517	484
FBgn0086782	3953	3779.4	2.96051	86.043
FBgn0004414	647.89	474.594	4.47409	16.329
FBgn0267609	526	352.774	0	0
FBgn0032814	2062	1888.4	21.4162	311
FBgn0033640	543	369.767	0	0
FBgn0034918	983	809.535	21.5251	134
FBgn0263112	3114.82	2941.22	13.4407	304
FBgn0020294	4465.22	4291.62	0.212431	7.011
FBgn0034005	3361	3187.4	7.48007	183.344
FBgn0023023	2730.1	2556.5	14.1409	277.999
FBgn0032787	1536.29	1362.69	14.1234	148
FBgn0085409	4538.4	4364.8	0.029793	1
FBgn0030710	2575	2401.4	9.01465	166.471
FBgn0037801	3133.44	2959.84	0.175738	4
FBgn0050015	5619.49	5445.89	60.6514	2540
FBgn0039184	2468.94	2295.34	0.056653	1
FBgn0023515	3409.59	3235.99	19.731	491
FBgn0259876	4377.34	4203.74	40.2764	1302
FBgn0001091	1331.51	1157.91	490.207	4364.95
FBgn0044812	530	356.771	0	0
FBgn0040949	331	157.918	0	0
FBgn0032021	1937.26	1763.65	0.294932	4
FBgn0261587	818	644.633	0.204437	1.013
FBgn0261538	2791	2617.4	0.049683	1
FBgn0083970	485	311.8	25.4408	61
FBgn0030421	2867.85	2694.25	8.22926	170.499
FBgn0031190	2406.05	2232.45	60.6381	1041
FBgn0010473	5539.17	5365.56	0.462188	19.07
FBgn0050035	3104.59	2930.99	56.6071	1275.88
FBgn0029088	4884	4710.4	23.3002	843.997
FBgn0029093	1396.4	1222.8	999.653	9400
FBgn0051973	5714.81	5541.21	0.915243	39
FBgn0039631	3058	2884.4	5.45514	121
FBgn0001206	4696	4522.4	15.0099	522
FBgn0033476	3622.61	3449.01	119.852	3178.81
FBgn0051288	1377	1203.4	0.216121	2
FBgn0053105	830	656.625	93.5483	472.365
FBgn0032120	6025.75	5852.15	35.5756	1601
FBgn0025743	3269	3095.4	27.2229	648
FBgn0030876	856.13	682.744	16.2446	85.29
FBgn0037670	960.098	786.661	10.9102	66
FBgn0085288	1281	1107.4	0	0
FBgn0034651	895	721.552	0	0
FBgn0028397	3950.82	3777.21	6.02116	174.895
FBgn0260959	3108.33	2934.72	39.791	898
FBgn0024804	1347.35	1173.75	21.0501	190.001
FBgn0024556	1724.22	1550.61	141.645	1689
FBgn0038673	762	588.663	22.5325	102
FBgn0038874	2804.07	2630.47	2.6201	53
FBgn0015618	1529	1355.4	8.00528	83.439
FBgn0022338	1135.67	962.063	78.8026	583
FBgn0032210	2041.99	1868.39	12.7368	183
FBgn0020399	1287	1113.4	0	0
FBgn0023169	2735.83	2562.23	31.771	625.997
FBgn0014851	445	271.828	0	0
FBgn0032731	1642.08	1468.48	298.182	3367.24
FBgn0040519	520.776	347.555	0.748313	2
FBgn0086448	1624.45	1450.85	3.40595	38
FBgn0032692	1643	1469.4	0.265496	3
FBgn0051481	3712.97	3539.37	0.04558	1.24
FBgn0051851	1014	840.498	0	0
FBgn0000183	4052.56	3878.96	64.3333	1919
FBgn0033816	2159	1985.4	21.6798	331
FBgn0028926	726	552.68	53.1754	226
FBgn0038749	949	775.574	0	0
FBgn0035290	2370.27	2196.67	0.059198	1
FBgn0022942	3037.27	2863.67	50.8594	1120
FBgn0043575	746	572.672	3.86028	17
FBgn0027660	3493.74	3320.14	2.58502	66
FBgn0032908	4143	3969.4	0.982816	30
FBgn0038588	2619	2445.4	7.17894	135
FBgn0037645	4497.71	4324.11	0.060224	2.002
FBgn0003130	2389	2215.4	0	0
FBgn0038054	733	559.678	0.697042	3
FBgn0086915	1065	891.398	0	0
FBgn0036193	945.864	772.428	2.69363	16
FBgn0037275	2137	1963.4	0.198696	3
FBgn0036667	362.782	189.687	100.776	147
FBgn0264540	474	300.809	0	0
FBgn0035876	1051	877.398	12.5979	85
FBgn0030752	1405.47	1231.87	259.896	2462
FBgn0027066	1869.34	1695.74	213.982	2790.36
FBgn0037543	1132.09	958.487	17.2191	126.918
FBgn0003016	6164.44	5990.84	4.62347	213.001
FBgn0041238	1406	1232.4	0	0
FBgn0038507	1573	1399.4	0	0
FBgn0037841	866	692.597	1.15999	6.178
FBgn0036810	1212	1038.4	0	0
FBgn0053346	1096	922.398	2.25568	16
FBgn0040529	620.99	447.724	294.512	1014
FBgn0053923	537	363.769	0	0
FBgn0053363	144	41.306	0	0
FBgn0036229	2611	2437.4	0	0
FBgn0043069	1435.66	1262.05	1.11223	10.794
FBgn0030675	1486	1312.4	7.66746	77.382
FBgn0036804	800	626.646	27.1847	131
FBgn0003687	1387	1213.4	24.4347	228
FBgn0035677	3377.98	3204.37	0.162327	4.001
FBgn0000077	1215.2	1041.6	19.1015	153
FBgn0052704	2811	2637.4	0.098612	2
FBgn0033439	1123	949.398	0	0
FBgn0039627	1103	929.398	17.4898	125
FBgn0261501	219	46.235	0	0
FBgn0026755	1740	1566.4	0	0
FBgn0032741	2188	2014.4	0	0
FBgn0085198	625	451.725	0	0
FBgn0032160	997.912	824.435	62.6195	397
FBgn0037388	958	784.564	0	0
FBgn0260008	440.199	267.038	100.316	205.999
FBgn0036330	1041	867.398	0	0
FBgn0030887	3196	3022.4	0.043365	1.008
FBgn0033136	889	715.591	1.19555	6.579
FBgn0261356	1126	952.398	0	0
FBgn0259099	3806.45	3632.85	0.107386	3
FBgn0050185	739	565.675	92.1835	401
FBgn0039943	1516	1342.4	30.1269	311
FBgn0267861	1108.09	934.488	665.157	4779.94
FBgn0052695	1613	1439.4	0.180686	2
FBgn0267252	1120.04	946.619	4.5333	33
FBgn0038339	4328.79	4155.19	0.250776	8.014
FBgn0039588	2255	2081.4	7.23577	115.815
FBgn0085424	3297.75	3124.15	0.043116	1.036
FBgn0034246	5683.51	5509.91	46.2108	1958
FBgn0085462	866.5	693.102	0	0
FBgn0266717	15379.2	15205.6	51.2015	5987
FBgn0259896	2058.24	1884.64	60.7887	880.999
FBgn0033169	2122	1948.4	39.6446	594
FBgn0283741	3098.14	2924.54	58.9204	1325.1
FBgn0039509	954	780.569	57.8794	347.424
FBgn0250844	1005	831.479	0	0
FBgn0036892	3712.69	3539.09	27.2813	742.473
FBgn0038189	1101	927.398	0	0
FBgn0003209	3862.91	3689.31	26.9645	765
FBgn0039675	1650	1476.4	0	0
FBgn0040723	496.5	323.298	0	0
FBgn0036958	3749.98	3576.38	42.7196	1174.88
FBgn0085405	2509.57	2335.96	13.716	246.388
FBgn0026577	8839.01	8665.41	42.9193	2860
FBgn0030354	4927.41	4753.81	37.5266	1371.85
FBgn0010292	1518	1344.4	38.8843	402
FBgn0011476	469.635	296.448	16.3258	37.217
FBgn0014906	2261.1	2087.49	148.386	2382
FBgn0032422	701.421	528.115	14.5278	59
FBgn0004893	3463.63	3290.03	9.21786	233.214
FBgn0035541	677.204	503.901	72.0004	279
FBgn0036816	2508.64	2335.04	145.074	2605
FBgn0028497	2820.77	2647.17	54.5958	1111.38
FBgn0037492	1894	1720.4	2.7201	35.986
FBgn0001138	3737.65	3564.05	0.073019	2.002
FBgn0011666	3034.36	2860.76	49.3502	1085.66
FBgn0051156	3193	3019.4	6.70507	155.685
FBgn0031546	2330.94	2157.33	0.060278	1
FBgn0044049	804	630.639	0	0
FBgn0085228	694	520.694	0	0
FBgn0039792	1732.5	1558.9	0	0
FBgn0037292	902	728.586	0	0
FBgn0265184	1490	1316.4	2.63765	26.701
FBgn0014848	443	269.829	0	0
FBgn0035069	1270	1096.49	0	0
FBgn0037513	1361	1187.4	3.28549	30
FBgn0027655	11639.1	11465.5	25.5276	2250.76
FBgn0000581	9439.39	9265.79	35.2674	2512.93
FBgn0032124	1733	1559.4	0.416955	5
FBgn0028955	1330.4	1156.8	3.21007	28.556
FBgn0027521	2939.92	2766.32	1.3864	29.493
FBgn0053272	267	93.96	0	0
FBgn0022027	678	504.696	64.4148	250
FBgn0039297	1045	871.398	0.746155	5
FBgn0034545	834	660.619	0	0
FBgn0035929	568	394.758	0	0
FBgn0051665	5580	5406.4	0	0
FBgn0030851	1260	1086.4	12.0895	101
FBgn0004777	1097	923.398	0	0
FBgn0030951	680	506.696	0	0
FBgn0031090	2050.95	1877.35	92.2524	1331.82
FBgn0031865	2608.36	2434.76	0.747734	14
FBgn0036790	2912	2738.4	0	0
FBgn0013811	12090	11916.4	1.97519	181
FBgn0266442	1122	948.398	0.137115	1
FBgn0036668	5454	5280.4	32.6799	1327
FBgn0010470	1299.13	1125.53	496.691	4299
FBgn0031882	1510.02	1336.42	20.1421	207
FBgn0053237	607	433.748	0	0
FBgn0052029	1104	930.398	0.028018	0.2
FBgn0032652	911.023	737.596	0.176302	1
FBgn0039659	2505.84	2332.23	0.111515	2
FBgn0031522	1613	1439.4	0	0
FBgn0023181	1615	1441.4	22.7349	252
FBgn0005695	2467.54	2293.93	10.0906	178
FBgn0036405	1243.3	1069.7	32.7015	269
FBgn0063495	734	560.677	1.3916	6
FBgn0029906	1640	1466.4	22.968	259
FBgn0033927	1348	1174.4	2.34378	21.167
FBgn0036509	2281	2107.4	55.2747	895.771
FBgn0051807	923.767	750.348	0.699806	4.038
FBgn0050383	966	792.556	7.71158	47
FBgn0033753	1940	1766.4	0	0
FBgn0030431	1281.85	1108.25	43.7672	373
FBgn0033551	1495.96	1322.36	44.6459	454
FBgn0260744	1603.34	1429.74	37.0723	407.595
FBgn0262484	677	503.697	0.25817	1
FBgn0019643	1292.55	1118.95	1.51081	13
FBgn0265356	4321.96	4148.36	0.062695	1.999
FBgn0053856	493	319.795	0.02904	0.071
FBgn0030440	732	558.677	0	0
FBgn0047114	644	470.706	23.6819	85.722
FBgn0029521	1188	1014.4	9.87093	77
FBgn0050456	2567.33	2393.73	34.1705	629
FBgn0030921	744	570.672	0	0
FBgn0264443	3026.33	2852.73	0	0
FBgn0026257	1322.12	1148.52	8.86834	78.326
FBgn0029799	1478.17	1304.57	4.134	41.472
FBgn0038586	1034	860.398	26.9027	178
FBgn0033638	5583.55	5409.95	16.2905	677.723
FBgn0267849	1573.94	1400.34	51.4462	554
FBgn0039088	2167	1993.4	0	0
FBgn0000056	2065.68	1892.08	0.048628	0.708
FBgn0035793	4904.44	4730.84	58.6861	2135
FBgn0026398	1421	1247.4	0	0
FBgn0261823	6095.3	5921.7	29.326	1335.43
FBgn0036208	1431	1257.4	0	0
FBgn0085203	720	546.682	5.68178	23.886
FBgn0032462	1030	856.398	0	0
FBgn0260645	376	202.899	7.49949	11.701
FBgn0038280	1265	1091.4	0.11915	1
FBgn0031529	822.761	649.39	65.6817	328
FBgn0029837	1928.96	1755.36	0.296327	4
FBgn0038638	2297.76	2124.16	31.3443	512
FBgn0038737	991	817.53	19.2467	121
FBgn0037323	1439.51	1265.9	0.102725	1
FBgn0025815	2790	2616.4	90.1093	1813
FBgn0036390	355	181.908	0	0
FBgn0033079	1663	1489.4	19.9067	228
FBgn0261635	351	177.91	0	0
FBgn0031459	550.216	376.98	399.108	1157
FBgn0262599	2132.73	1959.13	0.598609	9.018
FBgn0036212	1571.87	1398.27	2.31525	24.895
FBgn0031765	1828.72	1655.12	0.157137	2
FBgn0032520	2036.42	1862.82	2.6527	38
FBgn0027055	1679	1505.4	55.1983	639
FBgn0267608	526	352.774	0	0
FBgn0030807	508	334.787	4.27267	11
FBgn0036059	1908.66	1735.06	29.6045	395
FBgn0038658	648	474.704	0.821815	3
FBgn0039818	2764	2590.4	0.251003	5
FBgn0260869	413	239.859	0	0
FBgn0085346	1168	994.398	48.0854	367.704
FBgn0038356	437	263.834	0	0
FBgn0265598	2423.21	2249.61	7.97847	138.023
FBgn0024236	3492.66	3319.06	107.783	2751
FBgn0034914	1565.17	1391.57	245.582	2628
FBgn0086712	2033	1859.4	43.2906	619
FBgn0032704	1134	960.398	193.489	1429
FBgn0050098	809	635.635	0	0
FBgn0035109	1337	1163.4	13.9109	124.453
FBgn0036581	597.081	423.831	56.4548	184
FBgn0031513	2107.41	1933.81	0.605209	9
FBgn0038796	979	805.543	2.9e-05	0
FBgn0035510	1014	840.398	0.464207	3
FBgn0039674	1623	1449.4	40.7328	454
FBgn0030341	1104.71	931.109	125.695	900
FBgn0036996	1477	1303.4	0.199539	2
FBgn0050296	2349.6	2176	0.119521	2
FBgn0035878	1787.63	1614.03	92.0898	1143
FBgn0262487	1000	826.398	0.157357	1
FBgn0035761	2104.75	1931.15	35.9585	534
FBgn0023197	1452	1278.4	0.101721	1
FBgn0035850	2081.77	1908.17	59.9029	879
FBgn0260789	6090.52	5916.92	18.0876	823
FBgn0050417	843	669.61	0.194202	1
FBgn0010423	696	522.701	0	0
FBgn0017577	2452	2278.4	66.3212	1162
FBgn0037448	4242.96	4069.36	0.223691	7.002
FBgn0032176	2623	2449.4	0	0
FBgn0032530	751	577.669	3.23743	14.381
FBgn0037370	1190	1016.4	55.5267	434
FBgn0044328	2631	2457.4	0.023037	0.435
FBgn0032922	995.545	822.066	15.9872	101.065
FBgn0000317	7199.88	7026.28	18.8037	1016
FBgn0085612	724	550.681	1.18667	5.025
FBgn0262473	4987.43	4813.83	80.717	2987.99
FBgn0037515	1466.67	1293.07	52.5963	523
FBgn0011708	1791.54	1617.94	78.4445	976
FBgn0035931	1061	887.398	0.439621	3
FBgn0034288	977.5	804.029	0	0
FBgn0263697	1481	1307.4	37.1002	373
FBgn0032395	6470	6296.4	7.72423	374
FBgn0019890	4240.82	4067.21	53.1386	1662
FBgn0030007	1699	1525.4	52.0023	610
FBgn0085470	1462	1288.4	38.4684	381.135
FBgn0036210	1067	893.398	9.02449	62
FBgn0261381	1529	1355.4	113.758	1185.7
FBgn0035853	1169.24	995.758	83.7458	641.27
FBgn0035170	2717	2543.4	0.357898	7
FBgn0051958	606	432.748	0	0
FBgn0052299	592	418.751	0.054695	0.176
FBgn0024983	1712.98	1539.37	14.8677	176
FBgn0037842	1017	843.398	32.3515	209.822
FBgn0260462	1880.59	1706.99	321.074	4214.63
FBgn0025740	6787.31	6613.71	18.2635	928.864
FBgn0037416	1360	1186.4	0	0
FBgn0025777	2069.23	1895.62	37.3869	544.999
FBgn0053654	507	333.788	0.779174	2
FBgn0040362	1085	911.527	0	0
FBgn0015946	1699	1525.4	0	0
FBgn0035258	863	689.548	0	0
FBgn0010398	1619.9	1446.3	7.91226	88
FBgn0031390	5402.32	5228.71	44.866	1804
FBgn0026563	3425	3251.4	0	0
FBgn0017590	4052	3878.4	0.033529	1
FBgn0016691	802	628.642	352.9	1706
FBgn0260634	7593.88	7420.28	30.1856	1722.44
FBgn0028870	1158	984.398	0	0
FBgn0032563	707	533.688	0	0
FBgn0261686	573.333	400.086	0	0
FBgn0053193	2232.89	2059.29	18.818	298
FBgn0038701	1566	1392.4	0	0
FBgn0262787	1078	904.398	0	0
FBgn0032898	933	759.577	0.1712	1
FBgn0011305	946.867	773.439	92.9769	553
FBgn0033326	1836	1662.4	0.078224	1
FBgn0035755	1852.11	1678.51	0.161315	2.082
FBgn0261933	729	555.679	84.0129	359
FBgn0034054	1472	1298.4	11.1171	111
FBgn0038961	1876	1702.4	15.9647	209
FBgn0063497	755	581.669	52.3138	234
FBgn0036952	1311.8	1138.2	0	0
FBgn0030590	3837.06	3663.46	1.20688	34.001
FBgn0030640	2306	2132.4	1.54663	25.362
FBgn0031694	1709	1535.4	0.596625	7.044
FBgn0052521	1948.32	1774.72	119.363	1629
FBgn0003257	2039	1865.4	47.1848	676.859
FBgn0026873	842.049	668.66	80.125	412
FBgn0027109	555.333	382.099	0	0
FBgn0261671	16320.5	16146.9	27.4948	3414
FBgn0031906	1260.36	1086.75	0.717952	6
FBgn0266410	2227.52	2053.92	270.406	4270.95
FBgn0029911	2643	2469.4	25.9193	492.195
FBgn0035601	1198.82	1025.22	215.757	1701
FBgn0264077	2449	2275.4	1.42213	24.884
FBgn0030761	2014.36	1840.76	22.284	315.439
FBgn0027087	2021.1	1847.5	156.012	2216.49
FBgn0265576	1397	1223.4	0.212588	2
FBgn0039872	2112.45	1938.85	0.335353	5
FBgn0037503	1230	1056.4	0	0
FBgn0032955	1995.46	1821.86	30.0499	420.999
FBgn0025833	3406	3232.4	0.107278	2.667
FBgn0262572	340	166.915	0	0
FBgn0010421	1118	944.398	27.8146	202
FBgn0035397	2982.22	2808.62	102.824	2220.81
FBgn0029766	1964.05	1790.45	791.363	10895.9
FBgn0031432	1749.99	1576.39	0.2478	3.004
FBgn0025615	1189.42	1015.81	109.965	859
FBgn0039808	2342.16	2168.55	1.08901	18.16
FBgn0026136	912	738.579	0.176067	1
FBgn0030563	907	733.581	0.02046	0.115
FBgn0039955	3673.53	3499.93	9.58597	258
FBgn0260238	617	443.739	0.633174	2.161
FBgn0033357	357.14	184.046	239.524	339
FBgn0021738	1230	1056.4	2.9978	24.353
FBgn0038806	1020	846.398	33.3396	217
FBgn0000319	5632.5	5458.9	260.942	10954
FBgn0053463	474	300.809	1.7292	4
FBgn0261289	686	512.694	0	0
FBgn0051957	677.514	504.211	15.4745	60
FBgn0003328	4392.92	4219.31	14.2591	462.656
FBgn0036206	3007	2833.4	0.045895	1
FBgn0038903	530	356.771	22.5984	62
FBgn0032171	846.238	672.847	18.1672	94
FBgn0030796	2818.88	2645.27	388.504	7902.97
FBgn0032265	1371	1197.4	0	0
FBgn0031317	1801	1627.4	44.428	556
FBgn0039403	773	599.661	23.8541	110
FBgn0261838	1824	1650.4	5.34677	67.859
FBgn0020372	1811.76	1638.16	1.90516	24.001
FBgn0030991	1852	1678.4	222.518	2872
FBgn0037516	806.567	633.203	0.205368	1
FBgn0036260	4014	3840.4	0.907493	26.801
FBgn0086908	3937	3763.4	35.9014	1039
FBgn0040670	651.772	478.477	8.15334	30
FBgn0035238	1151.59	977.99	69.1424	520
FBgn0039494	1317.4	1143.8	169.286	1489
FBgn0037671	1468	1294.4	295.865	2945
FBgn0040372	6671.27	6497.67	8.10538	405
FBgn0031563	577	403.756	0.322075	1
FBgn0039737	1792.68	1619.08	242.075	3014
FBgn0262540	310	136.926	0.94971	1
FBgn0028901	6001	5827.4	0	0
FBgn0037879	941.434	767.984	1.24907	7.376
FBgn0028530	1433	1259.4	20.2381	196
FBgn0261953	2227.96	2054.36	0.0633	1
FBgn0032003	928	754.577	0.861673	5
FBgn0085234	960	786.562	0.49598	3
FBgn0038893	1222	1048.4	48.6223	392
FBgn0265668	343	169.913	0	0
FBgn0032793	1318.1	1144.5	34.7681	306
FBgn0037618	1141	967.398	0.403266	3
FBgn0023170	288	114.944	8038.13	7105
FBgn0260770	1468	1294.4	0.516746	5.144
FBgn0036733	2058	1884.4	24.8431	360
FBgn0051955	656.813	483.52	54.8645	204.001
FBgn0031718	1127	953.398	0.136396	1
FBgn0034720	4492.06	4318.46	0.180675	6.001
FBgn0028500	4864.82	4691.22	25.4745	919
FBgn0033054	1690.51	1516.91	0.085727	0.999
FBgn0038463	1979	1805.4	25.426	353
FBgn0083936	306	132.929	0	0
FBgn0039461	859	685.599	26.7439	141
FBgn0004623	1466	1292.4	0.201238	2
FBgn0030261	699.017	525.714	0.247358	1
FBgn0001248	1674.93	1501.33	218.619	2524
FBgn0030365	1620	1446.4	56.7306	631
FBgn0030443	2033	1859.4	0	0
FBgn0034294	1691.15	1517.55	0.085691	1
FBgn0023550	1681	1507.4	0.172535	2
FBgn0259139	2113.26	1939.66	117.258	1749
FBgn0010357	942	768.515	0	0
