Name	Length	EffectiveLength	TPM	NumReads
FBgn0011581	987.744	806.178	0.140461	1
FBgn0024958	2882	2700.32	34.0928	813
FBgn0262890	1106.08	924.401	2.32745	19
FBgn0029589	718.333	536.967	1.26529	6
FBgn0038593	2915	2733.32	18.8498	455
FBgn0032509	837	655.578	113.828	659
FBgn0026369	4621	4439.32	27.3952	1074
FBgn0035989	1970.09	1788.42	15.2178	240.344
FBgn0037217	1472.78	1291.1	4.38528	50
FBgn0260768	620.884	439.549	42.2498	164
FBgn0262815	593	411.69	0	0
FBgn0029763	4162.16	3980.48	29.9842	1054
FBgn0085420	4735	4553.32	0.024869	1
FBgn0040941	513	331.716	0	0
FBgn0263933	3327	3145.32	44.246	1229
FBgn0024294	1294	1112.32	0	0
FBgn0001123	1658.32	1476.64	51.3793	670.001
FBgn0261064	1846	1664.32	38.5774	567
FBgn0031129	1298.5	1116.82	0	0
FBgn0037151	701	519.641	28.5467	131
FBgn0035956	1945	1763.32	0.064218	1
FBgn0265158	384	202.836	0	0
FBgn0039091	2212	2030.32	0.055773	1
FBgn0011586	934.673	753.172	354.668	2359
FBgn0035547	1063	881.324	0	0
FBgn0034276	2750	2568.32	0.08818	2
FBgn0039342	681	499.644	0	0
FBgn0039086	1753.5	1571.82	0	0
FBgn0015402	3622	3440.32	21.1445	642.406
FBgn0003319	3896.85	3715.17	0.135685	4.452
FBgn0261840	2594	2412.32	0.786452	16.754
FBgn0052354	3251	3069.32	0.700968	19
FBgn0011747	5303.87	5122.2	59.7333	2702
FBgn0029729	860	678.548	0	0
FBgn0030699	1491.69	1310.02	49.184	569
FBgn0040253	1584	1402.32	0	0
FBgn0051876	827	645.58	0.526209	3
FBgn0030716	4251.63	4069.95	20.8165	748.186
FBgn0067622	1008.87	827.365	5.2704	38.509
FBgn0035086	5909.01	5727.33	0.45474	23
FBgn0037220	1564	1382.32	106.903	1305
FBgn0030786	973	791.479	83.5528	584
FBgn0029863	1282	1100.32	0.205825	2
FBgn0085367	425	243.79	0.464484	1
FBgn0051976	1014	832.324	0.151117	1.111
FBgn0032733	1716.5	1534.82	0	0
FBgn0041235	1194	1012.32	0	0
FBgn0027657	1034.11	852.556	36.6584	276
FBgn0002865	1319	1137.32	0.099564	1
FBgn0032859	1942.14	1760.46	136.299	2119
FBgn0085227	532	350.702	0.645772	2
FBgn0003900	2088.54	1906.86	0.178152	2.999
FBgn0038655	1032	850.324	0.133169	1
FBgn0031908	1060.5	878.878	0	0
FBgn0031146	765	583.613	0.126355	0.651
FBgn0036924	1384	1202.32	0	0
FBgn0261794	3643.28	3461.61	111.822	3418.35
FBgn0263106	1919.57	1737.89	98.413	1510.39
FBgn0030460	1202.61	1020.94	45.5859	411
FBgn0263987	3591.9	3410.22	115.303	3472.45
FBgn0035482	2016.42	1834.74	9.68974	157
FBgn0267363	3125	2943.32	0.038472	1
FBgn0004656	7842.25	7660.57	99.6358	6740.45
FBgn0262656	3905.02	3723.34	65.5349	2154.85
FBgn0039543	2397.71	2216.03	18.7533	367.002
FBgn0038074	990	808.462	1.82084	13
FBgn0267449	3394	3212.32	0	0
FBgn0031273	2549	2367.32	0.191333	4
FBgn0039007	870.859	689.403	0.164253	1
FBgn0033732	1904	1722.32	0.065747	1
FBgn0265052	1147.77	966.098	1.05489	9.001
FBgn0031981	10107.1	9925.38	8.75056	767
FBgn0259190	1785	1603.32	0	0
FBgn0052391	766	584.613	0	0
FBgn0030349	4334.64	4152.96	32.3926	1188
FBgn0037911	1969	1787.32	9.75675	154
FBgn0036742	1765.3	1583.63	1.35859	19
FBgn0032934	2541	2359.32	8.11123	169
FBgn0029940	980	798.469	0.141817	1
FBgn0263846	5774.72	5593.04	0.020247	1.001
FBgn0260440	2087	1905.32	1.66443	28.006
FBgn0027865	2846.85	2665.18	13.596	320
FBgn0085327	548	366.699	0	0
FBgn0013269	1299	1117.32	236.745	2336
FBgn0261061	168	12.568	0	0
FBgn0066293	674	492.645	0.229855	1
FBgn0014469	1786.13	1604.45	39.5935	561
FBgn0002924	2350.54	2168.86	234.473	4490.93
FBgn0025680	1896	1714.32	0.066053	1
FBgn0267376	1024.79	843.231	24.4407	182.001
FBgn0038704	2462.08	2280.4	20.5578	414
FBgn0261929	4844.22	4662.54	0.072859	3
FBgn0034854	5084	4902.32	45.227	1958
FBgn0051093	585	403.691	0	0
FBgn0085512	420	238.796	2.371	5
FBgn0038947	1509.37	1327.7	128.444	1506
FBgn0030993	1238	1056.32	314.415	2933
FBgn0042134	3919.92	3738.24	120.673	3983.71
FBgn0031134	1409	1227.32	0	0
FBgn0263289	6906.89	6725.21	83.036	4931.57
FBgn0039559	4587.69	4406.02	41.7376	1624
FBgn0053093	1055	873.324	0	0
FBgn0030674	16289.4	16107.7	55.7755	7933.97
FBgn0039928	3762.69	3581.02	23.226	734.502
FBgn0038181	4093.4	3911.72	0	0
FBgn0039846	2676.44	2494.76	20.9404	461.347
FBgn0039051	1330.63	1148.95	2.46391	25
FBgn0001139	3028.88	2847.21	135.779	3414
FBgn0037015	1859.85	1678.17	0.134953	2
FBgn0030724	1341.35	1159.68	33.59	343.999
FBgn0037347	1578.82	1397.14	17.6687	217.999
FBgn0031777	747.692	566.309	19.1958	96
FBgn0052537	1938.44	1756.76	15.8265	245.533
FBgn0260007	590	408.69	0	0
FBgn0034994	2151	1969.32	0	0
FBgn0040752	8167.61	7985.93	40.726	2872.17
FBgn0030276	2559.76	2378.08	74.0883	1555.92
FBgn0261446	1435.3	1253.63	3.16146	35
FBgn0002533	761.884	580.481	0.016416	0.084
FBgn0021776	3018.33	2836.66	0.239514	5.999
FBgn0038391	3038.93	2857.25	10.9962	277.461
FBgn0263968	10353.1	10171.4	29.7135	2669
FBgn0261848	800.5	619.096	0	0
FBgn0034317	867	685.543	0.165178	1
FBgn0000239	2918.16	2736.48	80.0298	1934
FBgn0037127	708.438	527.075	0.64452	3
FBgn0035849	2016.54	1834.86	24.3771	395
FBgn0067311	695	513.642	0	0
FBgn0036821	3039.71	2858.04	5.82421	147
FBgn0031444	1147	965.324	0	0
FBgn0030737	1423.6	1241.93	11.6861	128.168
FBgn0036994	1642.24	1460.56	15.0408	194
FBgn0037772	2299	2117.32	0.111706	2.089
FBgn0050196	496	314.728	4.6773	13
FBgn0040967	514	332.715	0	0
FBgn0004897	2195	2013.32	0.056244	1
FBgn0031103	759	577.614	0	0
FBgn0036311	2337.44	2155.76	0.157583	3
FBgn0031189	1210	1028.32	16.0772	146
FBgn0086443	2005	1823.33	232.892	3750
FBgn0038349	4202.98	4021.3	42.8582	1521.99
FBgn0026141	655.667	474.322	0	0
FBgn0001256	1181.39	999.71	0.113269	1
FBgn0015905	2745	2563.32	23.0156	521
FBgn0029874	1709	1527.32	26.4554	356.827
FBgn0013301	679	497.644	0	0
FBgn0035251	1257	1075.32	113.177	1074.76
FBgn0261631	451	269.762	0	0
FBgn0034491	3531.92	3350.24	32.3124	955.999
FBgn0038197	3649.28	3467.6	10.1886	312.001
FBgn0039597	1177.5	995.824	0	0
FBgn0262114	3833.25	3651.58	69.6803	2247
FBgn0033901	1361.75	1180.08	80.8919	843
FBgn0051907	1519.86	1338.18	0.08462	1
FBgn0030572	641	459.656	65.7757	267
FBgn0041241	1381	1199.32	0.566503	6
FBgn0035674	1638	1456.32	21.5382	277
FBgn0053198	564.114	382.801	27.8047	93.995
FBgn0039440	908	726.527	0	0
FBgn0021796	7985.07	7803.4	29.8206	2055
FBgn0034670	822.34	640.919	0.353357	2
FBgn0037291	2000	1818.32	0	0
FBgn0010408	731.423	550.052	3884.68	18870
FBgn0038653	9760.08	9578.41	0.250775	21.213
FBgn0000084	1245.6	1063.92	244.095	2293.41
FBgn0025683	2790.44	2608.77	140.376	3234
FBgn0053723	543	361.699	0	0
FBgn0030994	816	634.586	9.63586	54
FBgn0259231	3192	3010.32	0	0
FBgn0020412	5349.8	5168.13	27.115	1237.53
FBgn0029114	7214	7032.32	13.848	860
FBgn0039274	1012	830.324	18.4109	135
FBgn0034592	732	550.629	0.20565	1
FBgn0031484	1222.35	1040.67	48.8563	449
FBgn0034049	4439.62	4257.94	73.2938	2756
FBgn0039306	1751	1569.32	22.0799	306
FBgn0023083	3351.96	3170.29	55.2547	1546.96
FBgn0011822	1310	1128.32	0	0
FBgn0051926	1477.5	1295.82	0	0
FBgn0053516	2839.35	2657.67	17.2471	404.789
FBgn0039736	1992	1810.32	1.43866	23
FBgn0040352	915	733.527	0.154373	1
FBgn0028689	1793.97	1612.29	135.761	1933
FBgn0004172	358	176.849	0	0
FBgn0042119	489.5	308.234	0	0
FBgn0266672	3363	3181.32	40.4346	1135.99
FBgn0036738	994	812.451	0	0
FBgn0002921	3735.24	3553.56	406.097	12744
FBgn0036557	1277	1095.32	37.9677	367.256
FBgn0030704	959	777.493	20.0988	138
FBgn0034162	713	531.636	4.04694	19
FBgn0264486	1024.14	842.59	0.134392	1
FBgn0039348	2191.52	2009.84	40.3966	717
FBgn0000014	4891.38	4709.7	0.048162	2.004
FBgn0053766	537	355.7	0	0
FBgn0050054	1064.47	882.798	0.404132	3.151
FBgn0035210	840	658.577	57.0846	332
FBgn0037109	4851.71	4670.03	21.3605	880.935
FBgn0033916	3423	3241.32	17.3629	497
FBgn0260461	1642.83	1461.16	0.085038	1.097
FBgn0027497	3775.61	3593.93	71.5045	2269.42
FBgn0031331	1037	855.471	0	0
FBgn0038645	953	771.501	0.146775	1
FBgn0038139	2764.5	2582.82	0	0
FBgn0040719	522.5	341.216	0	0
FBgn0010551	1320.84	1139.17	326.34	3283
FBgn0010235	1847.42	1665.74	143.165	2106
FBgn0267870	719	537.634	0.000253	0.001
FBgn0034406	1576	1394.32	0.324851	4
FBgn0029943	1418	1236.32	21.2492	232
FBgn0037420	679	497.644	0.227546	1
FBgn0085397	4716.29	4534.62	0.074915	3
FBgn0264606	6582.1	6400.43	0.265381	15
FBgn0003867	1664.09	1482.41	0.310811	4.069
FBgn0035152	1433.48	1251.81	15.1971	168
FBgn0034168	1524	1342.32	0	0
FBgn0053680	837	655.578	0	0
FBgn0050339	1023	841.324	49.665	369
FBgn0032749	3373.5	3191.82	0	0
FBgn0036537	722.224	540.856	66.6316	318.254
FBgn0036198	752	570.615	25.4394	128.192
FBgn0262004	578	396.693	0	0
FBgn0038034	2039	1857.32	34.453	565.102
FBgn0040730	624	442.669	0.255804	1
FBgn0038915	646	464.653	0	0
FBgn0025821	887	705.531	0	0
FBgn0263745	2132	1950.32	5.22545	90
FBgn0041097	6779.3	6597.62	0.085816	5
FBgn0036133	1891	1709.32	35.8394	541
FBgn0260971	4963.09	4781.41	0.071302	3.011
FBgn0001079	3251	3069.32	13.2815	360
FBgn0033569	2481	2299.32	7.87966	160
FBgn0028426	2707	2525.32	20.8957	466
FBgn0036900	3076.34	2894.67	16.9407	433.054
FBgn0039531	1105.48	923.809	18.1413	148
FBgn0037171	4295.39	4113.72	0.027677	1.005
FBgn0033952	1791	1609.32	0	0
FBgn0031834	1850.62	1668.95	3.66263	53.982
FBgn0034988	1530	1348.32	19.4841	232
FBgn0051004	4588.97	4407.29	0.154159	6.001
FBgn0033060	1075	893.324	12.1689	96
FBgn0032642	552.549	371.247	75.6444	248
FBgn0033257	1978	1796.32	0.271184	4.302
FBgn0016047	5008	4826.32	0	0
FBgn0002783	3922.62	3740.94	94.532	3123
FBgn0263232	6776.18	6594.51	10.8238	630.342
FBgn0033981	1631	1449.32	0.192313	2.461
FBgn0052249	951	769.505	0	0
FBgn0033899	1475	1293.32	35.3165	403.364
FBgn0051778	1066.5	884.887	0.639837	5
FBgn0033468	1128	946.324	52.4109	438
FBgn0037232	2563.91	2382.23	8.49068	178.624
FBgn0053333	576	394.693	0	0
FBgn0032677	2508	2326.32	0.048676	1
FBgn0035359	1135.04	953.364	6.15703	51.837
FBgn0032264	1647.2	1465.53	93.5702	1211
FBgn0264343	854	672.558	4.88265	29
FBgn0029827	1158	976.324	0.347949	3
FBgn0026403	4711.41	4529.74	0.049997	2
FBgn0040628	1035	853.324	0	0
FBgn0041180	4699.8	4518.12	145.289	5797
FBgn0032495	1574	1392.32	0.325317	4
FBgn0267901	454	272.76	0.000124	0
FBgn0031436	618.42	437.099	186.786	721.001
FBgn0052036	709	527.637	3.863	18
FBgn0260750	1300	1118.32	15.4921	153
FBgn0037536	3289.72	3108.04	27.6895	759.999
FBgn0038993	1183	1001.32	1.01778	9
FBgn0032049	1362.75	1181.07	0.287629	3
FBgn0035620	1837.37	1655.69	0.068392	1
FBgn0037354	1014	832.324	52.1068	383
FBgn0040007	404.664	223.478	652.125	1287
FBgn0040368	1638	1456.32	0	0
FBgn0029643	1570	1388.32	0.407818	5
FBgn0015240	2834	2652.32	17.9312	420
FBgn0262583	989	807.462	0.140238	1
FBgn0035049	2811.25	2629.57	92.7569	2153.99
FBgn0259937	1799.71	1618.03	230.934	3299.8
FBgn0032249	2896	2714.32	3.83243	91.865
FBgn0001187	1493	1311.32	1.38165	16
FBgn0053532	643.087	461.741	0.490478	2
FBgn0037443	3371.36	3189.68	40.839	1150.37
FBgn0040900	566.292	384.986	1.47066	5
FBgn0043799	1691.78	1510.1	3.89929	52
FBgn0031791	910.5	729.021	0	0
FBgn0035076	2116	1934.32	2.75142	47
FBgn0036689	2123	1941.32	6.35794	109
FBgn0039187	4069.05	3887.37	24.0035	824.028
FBgn0032886	1590.5	1408.83	98.8632	1230
FBgn0029525	4342	4160.32	7.81279	287.042
FBgn0260234	1029	847.324	0	0
FBgn0050065	673	491.645	0.460644	2
FBgn0028561	1587.95	1406.28	0.563657	7
FBgn0030722	997	815.459	2.91612	21
FBgn0017457	1267.95	1086.28	61.7208	592.085
FBgn0037017	1051.83	870.158	1.1712	9
FBgn0029532	1565	1383.32	0.327434	4
FBgn0259216	4317.93	4136.26	0.273767	10
FBgn0029726	531.5	350.202	0	0
FBgn0053309	1779	1597.32	0	0
FBgn0260762	410	228.806	0	0
FBgn0034401	3403	3221.32	77.1944	2196
FBgn0267888	690	508.643	0.000248	0.001
FBgn0050423	655	473.647	207.755	869
FBgn0000241	2613.59	2431.91	0.09737	2.091
FBgn0050192	373	191.843	0	0
FBgn0038396	973	791.479	28.0417	196
FBgn0053124	2094	1912.32	1.71721	29
FBgn0028744	2514	2332.32	44.8612	924
FBgn0262871	3542.61	3360.94	19.912	591
FBgn0000045	1568.43	1386.75	1.93019	23.638
FBgn0030600	16578.9	16397.2	15.2067	2202
FBgn0003330	1542	1360.32	49.5293	595
FBgn0011836	3882.95	3701.28	14.8993	487
FBgn0262140	403	221.814	0	0
FBgn0265188	468	286.753	0	0
FBgn0050359	2043.06	1861.38	3.83259	63
FBgn0028738	755	573.615	15.2005	77
FBgn0032822	538.232	356.932	18.4006	58
FBgn0035254	1170.11	988.437	18.6735	163
FBgn0040972	409	227.807	0	0
FBgn0263777	428	246.787	0	0
FBgn0035336	2708	2526.32	12.0573	269
FBgn0036024	901	719.527	0.157377	1
FBgn0028886	2247.89	2066.21	5.20639	95
FBgn0037156	874	692.537	32.844	200.869
FBgn0033187	2909	2727.32	24.1493	581.64
FBgn0032620	1562	1380.32	17.8019	217
FBgn0067861	1963.41	1781.74	0.70142	11.036
FBgn0032638	1587	1405.32	3.30366	41
FBgn0031443	1202	1020.47	0	0
FBgn0011020	2802	2620.32	14.0016	324
FBgn0052988	829	647.58	0.174862	1
FBgn0000289	4051.26	3869.58	77.6648	2654
FBgn0038012	1690	1508.32	0.150149	2
FBgn0278604	3190	3008.32	23.6386	628
FBgn0052406	2919	2737.32	0	0
FBgn0261934	8000.82	7819.14	41.1213	2839.48
FBgn0019940	1407	1225.32	0.184828	2
FBgn0034411	1589	1407.32	11.5866	144
FBgn0030669	907.132	725.659	26.684	171
FBgn0053513	4332.97	4151.29	1.58209	58.001
FBgn0010482	5387.3	5205.62	0.217529	9.999
FBgn0011668	325	143.862	0	0
FBgn0052675	2213.31	2031.63	129.923	2331
FBgn0265046	491	309.732	0	0
FBgn0285944	11937.1	11755.4	0.421242	43.733
FBgn0037926	3963.55	3781.87	50.8116	1697
FBgn0261976	826.41	644.991	19.6631	112
FBgn0260447	539	357.699	1.55025	4.897
FBgn0260763	566	384.696	1.47177	5
FBgn0034135	3570.55	3388.88	0.003805	0.114
FBgn0013531	1037	855.324	33.6272	254
FBgn0038153	2415	2233.32	0	0
FBgn0262594	534	352.701	0.321056	1
FBgn0034195	1279	1097.32	0.103194	1
FBgn0031360	1184	1002.32	72.6425	643
FBgn0085309	376	194.841	0	0
FBgn0035154	1480	1298.32	9.41951	108
FBgn0034973	500	318.726	0	0
FBgn0050056	596	414.689	0	0
FBgn0033421	1383.25	1201.58	53.2461	565.004
FBgn0025185	2006	1824.32	17.3177	279
FBgn0037992	1383.5	1201.82	0	0
FBgn0003124	2343.07	2161.4	105.148	2007
FBgn0061198	352.436	171.287	97.8418	148
FBgn0022343	1091.63	909.95	119.465	960
FBgn0014010	1769.4	1587.72	148.204	2078
FBgn0037018	954.951	773.451	23.1319	158
FBgn0039254	1246.42	1064.74	23.5037	220.999
FBgn0053143	4994.68	4813.01	0.094109	3.999
FBgn0035346	1820.56	1638.88	50.3032	728.04
FBgn0031751	721.5	540.133	0	0
FBgn0034803	921.088	739.612	29.702	194
FBgn0039969	653.691	472.349	53.2203	222.001
FBgn0053926	793.072	611.67	158.839	858
FBgn0263322	596	414.689	0	0
FBgn0051200	915	733.527	0	0
FBgn0265417	595	413.69	0	0
FBgn0051413	1782	1600.32	0	0
FBgn0051249	1176	994.324	18.9046	166
FBgn0003053	6633.19	6451.51	2.59816	148.027
FBgn0051624	842.944	661.513	11.4768	67.046
FBgn0051361	3384.67	3202.99	50.2372	1421
FBgn0042185	1927.17	1745.5	12.7152	196
FBgn0035153	2329	2147.32	73.722	1398
FBgn0061476	2232	2050.32	21.8154	395
FBgn0035124	1513	1331.32	0.085056	1
FBgn0265313	811.759	630.33	0.089022	0.496
FBgn0036083	2295	2113.32	0.214329	4
FBgn0031114	2334	2152.32	50.1387	953
FBgn0035470	1531	1349.32	9.14741	109
FBgn0051997	668.616	487.261	88.5423	381
FBgn0035000	855	673.555	0.168118	1
FBgn0038733	1789	1607.32	0	0
FBgn0052694	3096.45	2914.77	0.34658	8.921
FBgn0029819	2279.3	2097.62	32.1741	596
FBgn0027085	3020	2838.32	13.4847	338
FBgn0035317	5265	5083.32	0.334142	15
FBgn0261284	703	521.641	19.9712	92
FBgn0051245	965	783.488	0	0
FBgn0259175	3503.07	3321.4	2.89792	85
FBgn0003275	541	359.699	172.831	549
FBgn0051002	1663	1481.32	0	0
FBgn0043533	528	346.704	0	0
FBgn0030345	1776	1594.32	16.1937	228
FBgn0034029	1548	1366.32	40.691	490.981
FBgn0034000	801	619.596	19.5552	107
FBgn0034705	1167.95	986.275	14.0071	122.001
FBgn0037661	1121	939.324	15.0689	125
FBgn0033194	10382.4	10200.7	29.6437	2670.39
FBgn0028892	1964.44	1782.77	0.063518	1
FBgn0015359	1151.61	969.932	66.0789	566
FBgn0033265	2043.13	1861.46	11.3756	187
FBgn0085315	534.302	353.007	0.641555	2
FBgn0046879	957	775.497	0	0
FBgn0038422	2594.99	2413.32	0.046921	1
FBgn0026396	1209	1027.32	0.110225	1
FBgn0029995	1146	964.324	0.117426	1
FBgn0033401	2029.66	1847.98	26.7776	437
FBgn0036858	871	689.541	0	0
FBgn0038694	974	792.476	0	0
FBgn0039031	764	582.595	0	0
FBgn0259150	8077.18	7895.5	0.143438	10.002
FBgn0262814	470.5	289.25	0	0
FBgn0023496	1626.5	1444.82	0	0
FBgn0002936	871	689.541	0.257998	1.571
FBgn0000247	6522.17	6340.49	38.4843	2154.86
FBgn0053702	540	358.699	0	0
FBgn0011282	724.664	543.288	0.005664	0.028
FBgn0003390	1762.72	1581.04	4.51215	63
FBgn0261436	1590	1408.32	54.9596	683.531
FBgn0259213	5255.61	5073.94	0.044934	2.014
FBgn0040322	1378.71	1197.03	45.1231	477.001
FBgn0020508	849	667.57	0.169625	1
FBgn0041605	3906.5	3724.82	1.27683	41.999
FBgn0033750	1910	1728.32	11.0726	169
FBgn0032294	725	543.632	0	0
FBgn0028686	1428.22	1246.54	190.766	2100
FBgn0038381	1645	1463.32	7.34809	94.957
FBgn0039702	1531	1349.32	29.1206	347
FBgn0039561	3037	2855.32	42.8308	1080
FBgn0030357	791.772	610.375	9.64705	52
FBgn0050324	648	466.651	0.485317	2
FBgn0050160	844	662.574	0.275294	1.611
FBgn0004619	3810	3628.32	0	0
FBgn0085231	1091	909.324	0.124529	1
FBgn0037427	3517.14	3335.47	0.03395	1
FBgn0015024	2107.3	1925.62	114.36	1944.73
FBgn0039239	542	360.699	0	0
FBgn0260441	613	431.682	2333.03	8894
FBgn0004643	2567	2385.32	61.0511	1286.04
FBgn0259168	4999.65	4817.98	44.8027	1906.26
FBgn0030351	718.97	537.604	22.327	106
FBgn0029717	887	705.531	0	0
FBgn0261015	6298.43	6116.76	18.6639	1008.18
FBgn0028387	2910.27	2728.6	12.201	294
FBgn0040735	383	201.836	0	0
FBgn0086357	2026.34	1844.66	297.293	4843
FBgn0031620	3032.5	2850.82	0.198604	5
FBgn0040510	3541.8	3360.12	0	0
FBgn0020304	3207.01	3025.33	142.623	3810.45
FBgn0085284	564	382.696	15.3681	51.938
FBgn0263199	1942.22	1760.54	40.1081	623.578
FBgn0034578	711	529.636	9.19346	43
FBgn0284237	3735.59	3553.91	0.114002	3.578
FBgn0038334	1545	1363.32	0.000114	0.001
FBgn0085254	590	408.69	0	0
FBgn0035036	2248	2066.32	12.8783	235
FBgn0029856	1362	1180.32	19.7259	205.613
FBgn0041585	3229.17	3047.5	35.2251	947.999
FBgn0259212	6757.46	6575.78	44.3758	2576.95
FBgn0031740	1752	1570.32	44.2758	614
FBgn0035610	2930	2748.32	0.082404	2
FBgn0033208	558	376.696	59.8204	199
FBgn0051151	5971.97	5790.3	43.316	2214.94
FBgn0033557	3243.16	3061.49	10.7264	290
FBgn0035703	2170	1988.32	5.75204	101
FBgn0026250	1176.56	994.885	391.651	3441
FBgn0029158	1373	1191.32	17.4894	184
FBgn0031957	1346	1164.32	1.0177	10.464
FBgn0034840	1192.5	1010.82	0	0
FBgn0041713	1555.29	1373.62	0.707946	8.588
FBgn0035574	7230.89	7049.21	0.016064	1
FBgn0030683	1545.29	1363.61	15.2797	184
FBgn0264491	2878.7	2697.02	42.3218	1008
FBgn0037169	801.264	619.858	0.548044	3
FBgn0037846	1962	1780.32	4.00709	63
FBgn0031969	2822.41	2640.73	145.452	3392
FBgn0026713	3797.09	3615.42	60.2607	1924
FBgn0040395	2913.49	2731.81	84.8092	2046
FBgn0039159	600	418.689	41.2389	152.479
FBgn0063491	788	606.601	210.568	1128
FBgn0264908	4462.55	4280.87	0.13226	5.001
FBgn0052006	1684	1502.32	0.150749	2
FBgn0030673	1114.3	932.626	9.47054	78
FBgn0029816	827	645.58	0	0
FBgn0026089	523.488	342.199	121.614	367.515
FBgn0024238	3354.77	3173.1	108.023	3027
FBgn0033572	1524	1342.32	0	0
FBgn0004635	2547.28	2365.61	23.7692	496.557
FBgn0027329	1924	1742.32	386.896	5953
FBgn0041629	2140	1958.32	869.027	15029
FBgn0031519	1968.86	1787.19	3.41605	53.915
FBgn0038576	2086.19	1904.51	25.9119	435.807
FBgn0029696	522	340.709	0.664713	2
FBgn0034402	1120	938.324	9.17167	76
FBgn0086680	4572.68	4391	0.025901	1.004
FBgn0033778	1947	1765.32	3.01482	47
FBgn0038697	1033	851.324	0	0
FBgn0267796	6373.28	6191.6	0.292621	16
FBgn0000492	2552	2370.32	0	0
FBgn0020908	1035.14	853.573	0.663311	5
FBgn0031948	2248.33	2066.65	3.89026	71
FBgn0036829	2312	2130.32	0.019166	0.361
FBgn0010355	6609.3	6427.63	29.7554	1689
FBgn0002736	1103	921.324	58.7814	478.261
FBgn0034700	401	219.817	0	0
FBgn0035642	1831.36	1649.68	11.6691	170
FBgn0010041	840	658.577	14.8098	86.133
FBgn0023509	3459	3277.32	37.2409	1077.84
FBgn0035688	3751.45	3569.77	52.3404	1650.02
FBgn0032200	769	587.612	58.7755	305
FBgn0053868	595	413.69	14.727	53.802
FBgn0034638	961.009	779.508	155.145	1068
FBgn0063496	839	657.577	0.172203	1
FBgn0027580	4305.78	4124.1	22.817	831.001
FBgn0034856	1341	1159.32	5.17677	53
FBgn0035806	721	539.633	0.629521	3
FBgn0016715	883	701.532	8.07068	50
FBgn0053977	425	243.79	23.2242	50
FBgn0000032	1940.61	1758.93	48.8631	759
FBgn0032338	2717.67	2535.99	0	0
FBgn0265606	891	709.529	0	0
FBgn0030664	735	553.627	2.86351	14
FBgn0050145	411	229.805	0	0
FBgn0036725	6808.05	6626.38	0.01721	1.007
FBgn0050062	610	428.683	2.1132	8
FBgn0032197	2205.14	2023.47	13.7666	246
FBgn0036593	902.5	721.029	0	0
FBgn0034417	2268.92	2087.25	7.32399	135
FBgn0262821	569	387.695	0.292077	1
FBgn0029823	1625.88	1444.21	196.019	2500
FBgn0038842	1469.28	1287.6	101.312	1152
FBgn0037702	4560.06	4378.39	83.0678	3211.88
FBgn0040009	2332.32	2150.64	10.9517	208
FBgn0034451	1166	984.324	69.8294	607
FBgn0050472	839	657.577	0.172203	1
FBgn0037758	3180	2998.32	42.1099	1115
FBgn0263077	4076.74	3895.07	39.8435	1370.52
FBgn0262538	722	540.633	0.628356	3
FBgn0022772	3152	2970.32	13.5473	355.36
FBgn0002023	3042.81	2861.14	0.197887	5.001
FBgn0036327	1146	964.324	0	0
FBgn0264607	2227.47	2045.79	24.7419	447
FBgn0000117	3125.13	2943.45	392.633	10206
FBgn0032424	1413	1231.32	0	0
FBgn0010278	2507	2325.32	180.91	3715
FBgn0033056	2202	2020.32	0	0
FBgn0011596	2391	2209.32	2.4602	48
FBgn0037265	2094.42	1912.74	7.45937	126
FBgn0028688	1393	1211.32	129.098	1381
FBgn0053108	878.932	697.481	5.24883	32.33
FBgn0264975	4747.51	4565.83	75.3428	3037.9
FBgn0035486	1290	1108.32	0	0
FBgn0003256	2600.46	2418.78	32.4047	692.176
FBgn0022238	1150.78	969.125	56.4359	482.999
FBgn0266129	4335.6	4153.92	0	0
FBgn0028515	1362.25	1180.57	107.811	1124
FBgn0004373	5867.11	5685.43	55.8075	2802
FBgn0032629	3388.75	3207.07	0.221073	6.261
FBgn0263403	725.5	544.116	0	0
FBgn0040679	359	177.849	0	0
FBgn0034007	1561.28	1379.6	0.246238	3
FBgn0263021	576	394.693	0	0
FBgn0040364	1252.56	1070.89	11.42	108.001
FBgn0031926	2715.5	2533.82	0.003274	0.074
FBgn0051773	2493	2311.32	0.097984	2
FBgn0064766	3255	3073.32	43.7351	1187
FBgn0085374	1777	1595.32	0	0
FBgn0030569	3684	3502.32	0.097045	3.002
FBgn0034937	1450	1268.32	1.96418	22
FBgn0015037	1680	1498.32	8.46447	112
FBgn0031377	4294	4112.32	17.0233	618.222
FBgn0034382	989	807.462	0	0
FBgn0039740	1631	1449.32	26.8508	343.664
FBgn0039058	1233	1051.32	2.4773	23
FBgn0261445	2275	2093.32	278.748	5153
FBgn0030331	2494	2312.32	45.7389	934
FBgn0085265	795.5	614.082	0	0
FBgn0004852	5310.82	5129.15	2.2531	102.055
FBgn0085292	258	76.918	5.90048	4.008
FBgn0036931	2712	2530.32	2.28235	51
FBgn0031637	2547.73	2366.05	42.8338	895
FBgn0030720	2622	2440.32	48.0264	1035
FBgn0264988	245	63.943	0	0
FBgn0052485	1136	954.324	20.1716	170
FBgn0029955	1853	1671.32	0.001007	0.014
FBgn0033312	1803	1621.32	0.420533	6.021
FBgn0028903	1442.24	1260.56	0.538981	6
FBgn0250746	1026.78	845.102	209.429	1563
