Name	Length	EffectiveLength	TPM	NumReads
FBgn0039073	1683.81	1505.98	10.8612	110
FBgn0042118	560	382.675	0	0
FBgn0031652	1301.96	1124.14	8.20121	62
FBgn0266171	2110	1932.17	3.17964	41.316
FBgn0036696	528.886	351.544	33.4159	79
FBgn0036836	2419	2241.17	0.265393	4
FBgn0034900	580	402.633	0	0
FBgn0263250	1138	960.173	0	0
FBgn0067629	1315	1137.17	4.33483	33.151
FBgn0267790	2324.35	2146.52	165.147	2383.98
FBgn0262477	2595.99	2418.16	0.122984	2
FBgn0038102	1136	958.173	4.35551	28.066
FBgn0027259	694.84	517.385	56.3207	195.964
FBgn0037547	1919.54	1741.71	0.256124	3
FBgn0032297	2020.98	1843.16	13.481	167.101
FBgn0265726	5274.63	5096.8	4.20123	144.002
FBgn0038063	3704.35	3526.53	1.09092	25.873
FBgn0038304	2986	2808.17	17.58	332
FBgn0261270	1539.06	1361.23	136.984	1254
FBgn0033891	1151.84	974.018	13.5871	89
FBgn0036470	789	611.525	0.243159	1
FBgn0033502	2046.69	1868.86	6.60398	83
FBgn0086251	3169.32	2991.5	33.1545	667
FBgn0031321	1566	1388.17	21.3164	199
FBgn0035519	1859	1681.17	35.2036	398.01
FBgn0038647	281	103.862	4.29506	3
FBgn0035815	2531.52	2353.7	0.189832	3.005
FBgn0036752	2586.34	2408.51	199.29	3227.97
FBgn0038282	3892.02	3714.2	0.040034	1
FBgn0051710	794.536	617.047	22.8934	95
FBgn0031044	1955.72	1777.9	25.1716	300.962
FBgn0015609	11523.4	11345.5	0.117958	8.998
FBgn0261649	7047.89	6870.06	0.712496	32.918
FBgn0035468	1470	1292.17	0.460304	4
FBgn0001148	1649	1471.17	0	0
FBgn0085303	839	661.486	0	0
FBgn0030545	730	552.555	38.4827	143
FBgn0259986	2413.67	2235.84	0.266026	4.001
FBgn0262542	394	216.79	0	0
FBgn0031662	1194	1016.17	67.8134	463.423
FBgn0264324	7159.24	6981.41	27.7166	1301.3
FBgn0033139	848	670.478	0	0
FBgn0033412	1493	1315.17	0.113063	1
FBgn0265011	4031.57	3853.74	2.50985	65.047
FBgn0037025	6119.66	5941.84	12.2625	490
FBgn0032834	535	357.654	0	0
FBgn0051516	1668	1490.17	0.997857	10
FBgn0001220	2793.24	2615.41	205.813	3620
FBgn0003598	4479.57	4301.74	21.437	620.159
FBgn0083966	974	796.404	0	0
FBgn0051648	898	720.453	27.2441	132
FBgn0000414	8002.96	7825.13	31.9814	1683
FBgn0032250	1198	1020.17	17.9282	123
FBgn0040255	1739	1561.17	0.285743	3
FBgn0085197	492	314.688	0	0
FBgn0040696	1608	1430.17	0.166345	1.6
FBgn0054021	760	582.543	0.255256	1
FBgn0085196	661	483.579	0	0
FBgn0038942	490	312.689	0	0
FBgn0023530	829	651.49	60.6813	265.863
FBgn0034354	762.808	585.349	41.6614	164
FBgn0061469	3674	3496.17	26.157	615
FBgn0029664	1471.05	1293.22	38.0593	331
FBgn0035325	1175	997.173	0	0
FBgn0010549	4465.45	4287.62	10.2655	296
FBgn0030092	923.145	745.593	19.9436	100
FBgn0039034	1152	974.173	0	0
FBgn0053283	738	560.551	0	0
FBgn0030574	3347.73	3169.9	0.516002	10.999
FBgn0032491	718	540.561	0	0
FBgn0259918	3113	2935.17	0.773579	15.27
FBgn0030323	1156.52	978.688	15.8013	104
FBgn0028946	1290	1112.17	0	0
FBgn0033204	1204.26	1026.44	36.217	250
FBgn0037994	2232	2054.17	0	0
FBgn0051103	1621	1443.17	0	0
FBgn0264432	858	680.468	0.218523	1
FBgn0086265	1324.46	1146.64	0.648409	5
FBgn0039532	1865.95	1688.13	47.5657	539.999
FBgn0266083	6896.27	6718.44	21.2696	961
FBgn0260780	5173.01	4995.18	0.53663	18.027
FBgn0262810	568	390.639	0	0
FBgn0042129	788	610.526	0	0
FBgn0053758	537	359.653	0.826897	2
FBgn0040001	7395	7217.17	1.07137	52
FBgn0033240	1588.59	1410.76	6.42957	61
FBgn0013718	3048.75	2870.92	12.7814	246.773
FBgn0263593	3740.57	3562.74	67.078	1607.16
FBgn0025373	1465	1287.17	50.8301	440
FBgn0043534	650	472.599	0	0
FBgn0032590	2668	2490.17	4.7174	79
FBgn0050265	1696.5	1518.67	0	0
FBgn0033581	2378	2200.17	49.9451	739
FBgn0038651	7605.87	7428.04	36.6538	1831
FBgn0013981	558.83	381.473	853.27	2189
FBgn0031494	1253	1075.17	6.08526	44
FBgn0265101	1085	907.173	52.4523	320
FBgn0037944	4490.88	4313.05	21.3063	618
FBgn0259189	1827	1649.17	0.090165	1
FBgn0051954	978	800.401	0	0
FBgn0039759	1465.49	1287.67	0.461914	4
FBgn0013263	2224.01	2046.18	99.3656	1367.33
FBgn0033869	867	689.464	1.5097	7
FBgn0036932	665.135	487.713	50.0016	164
FBgn0053239	607	429.624	0.086879	0.251
FBgn0053648	726.5	549.057	0	0
FBgn0259824	3221.25	3043.42	46.2205	946
FBgn0034902	594.146	416.774	77.7787	218
FBgn0036433	1090.93	913.133	3.58256	22
FBgn0263401	534	356.655	0	0
FBgn0260940	941	763.446	27.991	143.711
FBgn0039350	1682.43	1504.61	10.8711	110.001
FBgn0032717	5201.67	5023.84	41.7335	1409.99
FBgn0040370	2704.09	2526.27	0.294303	5
FBgn0263240	1509.01	1331.18	23.9046	214
FBgn0264693	4288.32	4110.49	140.903	3895
FBgn0036973	1853	1675.17	13.8704	156.258
FBgn0038492	7332.5	7154.67	0.093417	4.495
FBgn0034166	1597	1419.17	3.35289	32
FBgn0061515	1137.27	959.465	134.656	868.86
FBgn0024234	1671.31	1493.49	132.52	1331
FBgn0053801	1023	845.173	0.615371	3.498
FBgn0033202	1415	1237.17	0	0
FBgn0259965	324	146.837	0	0
FBgn0039611	2185	2007.17	0.666749	9
FBgn0026262	4514	4336.17	21.9815	641
FBgn0024277	4641.1	4463.27	141.019	4232.78
FBgn0259964	418	240.757	0	0
FBgn0265269	795	617.521	0	0
FBgn0052750	1645	1467.17	0	0
FBgn0015829	1049.91	872.084	18.4149	108
FBgn0004102	4766.1	4588.27	0.250666	7.735
FBgn0038313	953	775.432	28.1889	147
FBgn0037417	1731	1553.17	0	0
FBgn0030700	1422	1244.17	3.1074	26
FBgn0039002	559	381.644	0	0
FBgn0031148	1809.01	1631.18	132.364	1452
FBgn0039023	2272	2094.17	6.31949	89
FBgn0040759	766.404	588.882	0.252508	1
FBgn0033222	692	514.571	0.288974	1
FBgn0023213	5610.99	5433.16	157.917	5770
FBgn0260985	1127	949.173	108.879	695
FBgn0039374	1224	1046.17	0	0
FBgn0011225	4303.37	4125.54	22.2747	618
FBgn0035838	1734	1556.17	8.31316	87
FBgn0029094	1130.28	952.45	69.9424	448
FBgn0004860	5949.89	5772.07	14.7815	573.78
FBgn0034710	1713	1535.17	0.096861	1
FBgn0031580	566	388.639	2.67828	7
FBgn0030033	3426	3248.17	0.007799	0.17
FBgn0038531	1383	1205.17	0	0
FBgn0262595	543	365.651	0	0
FBgn0004404	593.998	416.626	1387.79	3888.35
FBgn0037199	644.966	467.558	44.556	140.1
FBgn0040098	792	614.523	0	0
FBgn0033249	1366.97	1189.14	0.375139	3
FBgn0039482	901	723.453	0	0
FBgn0034950	3184	3006.17	2.52267	51
FBgn0039217	2338.43	2160.6	0.000489	0.008
FBgn0032475	4697.3	4519.47	36.1918	1100
FBgn0051664	2023	1845.17	0	0
FBgn0019936	564	386.641	3192.48	8301
FBgn0023506	1729	1551.17	13.7082	143
FBgn0260026	1203.99	1026.21	2.26485	15.63
FBgn0035380	1631	1453.17	0	0
FBgn0000173	942.363	764.812	171.908	884.192
FBgn0027584	1878.18	1700.36	0.262353	3
FBgn0030313	933.971	756.417	0.98291	5
FBgn0011710	2026	1848.17	119.72	1488
FBgn0038640	2394	2216.17	9.19225	137
FBgn0051785	1487	1309.17	0	0
FBgn0083228	3984.52	3806.69	0.566557	14.504
FBtr0304153	426	248.746	0	0
FBgn0032901	4684.3	4506.47	51.5406	1562
FBgn0053054	705.701	528.266	17.4212	61.891
FBgn0033919	2659.01	2481.18	14.2634	237.999
FBgn0046113	3004	2826.17	0	0
FBgn0260742	1887.13	1709.31	102.437	1177.53
FBgn0014018	3102.15	2924.32	90.9175	1788
FBgn0000108	5699.64	5521.82	1.27854	47.479
FBgn0032054	1550.01	1372.18	43.3464	400
FBgn0039233	708	530.564	35.5935	127
FBgn0051054	523	345.663	22.2215	51.656
FBgn0030181	1100.99	923.16	0.001786	0.012
FBgn0040096	612	434.622	0.342131	1
FBgn0014454	858	680.468	0	0
FBgn0039042	672	494.577	0	0
FBgn0053792	678	500.576	0	0
FBgn0262881	318	140.93	0	0
FBgn0051614	825	647.496	38.6736	168.402
FBgn0032646	1526	1348.17	54.7068	496
FBgn0030477	1282	1104.17	0.404007	3
FBgn0033388	2051.43	1873.6	9.84125	124
FBgn0032775	2549.14	2371.31	154.698	2467
FBgn0038412	2011	1833.17	0	0
FBgn0050278	1033.33	855.597	0	0
FBgn0026778	1484	1306.17	7.62744	67
FBgn0037428	1270	1092.17	0	0
FBgn0003942	592	414.629	4198.95	11708.4
FBgn0263973	6235.7	6057.88	0.736752	30.015
FBgn0033199	1479	1301.17	23.2651	203.58
FBgn0036529	2199	2021.17	0	0
FBgn0024995	1181	1003.17	0.148228	1
FBgn0029840	7082.64	6904.81	23.5776	1094.83
FBgn0036953	1207.5	1029.67	0	0
FBgn0039682	579.98	402.613	33.6092	91
FBgn0052821	354	176.817	1.16382	1.384
FBgn0263072	8956.12	8778.29	0.254118	15.002
FBgn0264959	3443.69	3265.86	59.0107	1296.06
FBgn0030541	2197	2019.17	0	0
FBgn0035872	2802.37	2624.54	142.435	2514
FBgn0260431	1598	1420.17	1.47634	14.1
FBgn0050001	1327	1149.17	6.34039	49
FBgn0034144	1664	1486.17	0.100054	1
FBgn0051029	3002	2824.17	1.68486	32
FBgn0030959	1894	1716.17	30.0646	346.986
FBgn0051961	1338.44	1160.62	27.4177	214
FBgn0040228	730	552.555	30.6785	114
FBgn0010269	1686.9	1509.08	25.2252	256
FBgn0028532	867	689.464	0	0
FBgn0045866	807	629.511	195.819	829
FBgn0033203	1196.81	1018.99	0.437782	3
FBgn0033128	1188	1010.17	44.3073	301
FBgn0052598	967	789.411	0.094183	0.5
FBgn0050042	852	674.475	0.224482	1.018
FBgn0262636	4304.98	4127.16	1.36945	38.01
FBgn0026181	5768.18	5590.35	79.8171	3000.75
FBgn0015039	1667	1489.17	0	0
FBgn0013300	663	485.584	0	0
FBgn0029957	2688	2510.17	29.5347	498.575
FBgn0036927	1756.76	1578.93	4.99135	53
FBgn0051089	1408	1230.17	0	0
FBgn0027532	3641	3463.17	27.1361	632
FBgn0053100	2481.25	2303.42	43.2551	670.048
FBgn0041234	1221	1043.17	0.285088	2
FBgn0036282	2165	1987.17	0.67346	9
FBgn0011655	3290.33	3112.51	67.4079	1410.96
FBgn0053117	522	344.664	0	0
FBgn0262900	490	312.689	17.5952	37
FBgn0033065	1828.75	1650.93	0.450347	5
FBgn0085297	373	195.807	0	0
FBgn0041103	948	770.441	0	0
FBgn0039598	1236	1058.17	0	0
FBgn0037123	826	648.494	0	0
FBgn0052984	1935	1757.17	7.50371	88.672
FBgn0010808	940	762.446	123.842	635
FBgn0039224	1837	1659.17	0	0
FBgn0034982	2538.17	2360.34	32.0005	507.958
FBgn0046225	2194.07	2016.24	12.568	170.413
FBgn0031853	3017	2839.17	0.104747	2
FBgn0261836	33000.2	32815.4	111.553	24618
FBgn0036964	903	725.453	21.1122	103
FBgn0039169	3490	3312.17	12.3908	276
FBgn0004926	1128	950.173	361.035	2307
FBgn0034792	2514.76	2336.94	79.0277	1242
FBgn0039857	966.986	789.397	5191.64	27561
FBgn0036274	1968	1790.17	0	0
FBgn0051211	2881.52	2703.69	54.3932	989
FBgn0259229	2477	2299.17	0	0
FBgn0034002	2226.86	2049.03	11.8926	163.878
FBgn0037931	2946	2768.17	13.2144	246
FBgn0036805	853.844	676.315	115.209	524
FBgn0004108	3390.34	3212.51	15.7737	340.78
FBgn0039141	3140.99	2963.16	23.3525	465.355
FBgn0035501	1900.2	1722.37	0.777	9
FBgn0033784	2096.02	1918.19	19.6126	253
FBtr0347010	1428	1250.17	0	0
FBgn0010313	5166.64	4988.81	2.36	79.178
FBgn0025519	1977	1799.17	26.1167	316
FBgn0020620	2678.38	2500.55	99.8434	1679
FBgn0265608	583	405.633	0.366583	1
FBgn0013323	888.219	710.557	0.837078	4
FBgn0034087	5875.63	5697.81	53.7556	2059.81
FBgn0000644	963	785.416	0.757295	4
FBgn0038201	2512	2334.17	0.063705	1
FBgn0025839	522.733	345.398	111.933	260
FBgn0004959	2094.33	1916.5	0.077588	1
FBgn0039836	1075	897.173	4.97222	30
FBgn0030151	1472.17	1294.34	104.429	909
FBgn0031749	1363	1185.17	0.25093	2
FBgn0002466	6074.56	5896.73	36.1108	1432
FBgn0024293	1329	1151.17	0.129171	1
FBgn0052066	2126.3	1948.47	129.965	1703
FBgn0017550	2676	2498.17	95.7467	1608.58
FBgn0266671	2405	2227.17	28.7091	430
FBgn0033467	562	384.642	5.79882	15
FBgn0034564	474	296.702	80.6883	161
FBgn0261505	1338.91	1161.09	13.3227	104.029
FBgn0037138	2730.64	2552.81	34.3668	590
FBgn0005649	3259.41	3081.59	84.1523	1743.96
FBgn0053783	495	317.683	0	0
FBgn0037084	1388.95	1211.12	15.7119	127.971
FBgn0031345	684	506.574	0	0
FBgn0015737	2360	2182.17	200.202	2938
FBgn0036716	2504	2326.17	0.004108	0.064
FBgn0039492	3889.58	3711.76	44.3149	1106.18
FBgn0020643	416	238.76	0	0
FBgn0260761	939	761.446	0.195284	1
FBgn0014011	1805.66	1627.83	80.9848	886.562
FBgn0026741	740	562.55	33.3054	126
FBgn0037379	3917.94	3740.12	28.3869	714
FBgn0037679	1723.49	1545.66	8.5621	89
FBgn0040397	4625.51	4447.69	8.29261	248.04
FBgn0263848	615	437.62	0	0
FBgn0037027	3367.54	3189.71	29.3693	630.001
FBgn0029727	1985	1807.17	0.164564	2
FBgn0027575	3978.13	3800.3	1.09704	28.037
FBgn0021856	933.898	756.338	67.8279	345
FBgn0028543	1435	1257.17	67.1828	568
FBgn0004117	1945.2	1767.38	0.252404	3
FBgn0013763	1541.18	1363.36	2396.54	21973
FBgn0030374	480.5	303.197	0	0
FBgn0038440	1089	911.173	0	0
FBgn0283494	1065	887.173	183.699	1096
FBgn0030789	1606.02	1428.2	16.4262	157.768
FBgn0030968	885.628	708.081	10.2901	49
FBgn0030801	1100.66	922.837	12.9365	80.286
FBgn0028509	4150.25	3972.43	30.2455	808.001
FBgn0053469	621.474	444.084	0.334843	1
FBgn0036771	1485	1307.17	11.0656	97.275
FBgn0085484	1590	1412.17	19.2694	183
FBgn0033352	4050.61	3872.79	52.1028	1357
FBgn0030039	1044	866.173	19.7423	115
FBgn0027548	3315.31	3137.48	43.9455	927.236
FBgn0026441	3269.11	3091.28	35.8362	745
FBgn0284257	2266.31	2088.49	40.797	573
FBgn0004778	580	402.633	0	0
FBgn0085444	4577.73	4399.9	26.1917	775
FBgn0027453	1949	1771.17	46.6763	555.972
FBgn0262867	4811.13	4633.3	0.38512	12
FBgn0025583	367	189.811	0	0
FBgn0037614	1927.84	1750.01	21.4971	252.997
FBgn0035231	1697	1519.17	3.52559	36.019
FBgn0031903	2375	2197.17	0	0
FBgn0029962	3875	3697.17	0.000362	0.009
FBgn0045469	1194	1016.17	4.24361	29
FBgn0262937	2373	2195.17	38.6787	571
FBgn0034956	1742.63	1564.8	2.47069	26
FBgn0031859	976.25	798.64	0	0
FBgn0034623	883	705.456	0	0
FBgn0031879	11649.8	11471.9	0.038886	3
FBgn0001316	8280.96	8103.13	161.963	8826
FBgn0026402	1349	1171.17	21.584	170
FBgn0267105	291	113.853	0	0
FBgn0261963	2463.16	2285.34	0.066178	1.018
FBgn0086778	5050.26	4872.43	0.82463	27.021
FBgn0034033	506.437	329.113	28.9162	64
FBgn0039201	2425.57	2247.74	1.05847	16
FBgn0262533	994.91	817.094	5.68529	31.24
FBgn0031217	1453.07	1275.25	52.0051	446
FBgn0033762	2542.65	2364.83	19.4296	309
FBgn0262024	352	174.819	0	0
FBgn0052267	489	311.689	44.8447	94
FBgn0038515	1848.04	1670.21	30.5371	343
FBgn0031815	2103.95	1926.13	33.2734	431
FBgn0035976	1940.51	1762.69	15.0159	178.001
FBgn0261554	5348.09	5170.27	23.7128	824.502
FBgn0036871	458	280.717	0	0
FBgn0036990	1029	851.173	17.6445	101
FBgn0022774	1501	1323.17	60.4603	538
FBgn0001974	1769	1591.17	23.0826	247
FBgn0284223	4602	4424.17	1.87998	55.935
FBgn0038439	6918	6740.17	0.022061	1
FBgn0020655	2082.17	1904.34	57.9381	742
FBgn0034577	1918	1740.17	128.004	1498
FBgn0051450	581	403.633	46.0498	125
FBgn0086444	2791	2613.17	24.9236	438
FBgn0267523	123	58.513	1239.12	487.596
FBgn0039371	867.5	689.975	0	0
FBgn0034924	1875	1697.17	0.262845	3
FBgn0030344	4054	3876.17	31.6487	825
FBgn0035511	552	374.647	0	0
FBgn0030417	2853	2675.17	6.6394	119.447
FBgn0051788	349.969	172.789	0.86058	1
FBgn0039705	2341.56	2163.73	50.8549	740
FBgn0263390	2457.33	2279.5	0.260931	4
FBgn0033185	2163.04	1985.22	14.6809	196
FBgn0023525	1187.52	1009.7	5.8908	40
FBgn0031824	1441	1263.17	18.5994	158
FBgn0029964	622	444.614	0	0
FBgn0053558	5294.31	5116.48	53.097	1826.99
FBgn0038530	742	564.55	3.4241	13
FBgn0033558	2777.66	2599.83	0.343171	6
FBgn0034585	2319	2141.17	33.7181	485.522
FBgn0052687	2375.46	2197.63	16.848	249
FBgn0260771	2049	1871.17	12.8738	162
FBgn0038639	2344.03	2166.2	12.4933	182
FBgn0085440	2920.76	2742.93	0.231686	4.274
FBgn0261983	2995.83	2818	42.1452	798.701
FBgn0261014	3021.29	2843.47	288.518	5517.16
FBgn0085411	3006.25	2828.42	0.210656	4.007
FBgn0039218	405	227.775	57.4488	88
FBgn0033252	4483.48	4305.66	0.315143	9.125
FBgn0031678	2267	2089.17	78.8625	1108
FBgn0038357	1127	949.173	0	0
FBgn0037304	1859.24	1681.41	0.353745	4
FBgn0040271	4664.04	4486.22	17.2212	519.563
FBgn0032259	1564.77	1386.94	10.7052	99.851
FBgn0260969	679	501.575	0.889385	3
FBgn0261803	1433.87	1256.04	0.364293	3.078
FBgn0030748	2057.78	1879.96	50.4393	637.693
FBgn0039130	1562	1384.17	100.445	935
FBgn0020279	5022.79	4844.96	279.505	9106.98
FBgn0034795	4682	4504.17	18.9569	574.22
FBgn0015756	761.388	583.929	4166.59	16362
FBgn0035839	920	742.451	6.20867	31
FBgn0037958	2492	2314.17	16.8349	262
FBgn0260653	2362.43	2184.6	0.272266	4
FBgn0034427	1273	1095.17	0.135776	1
FBgn0032374	1003.05	825.277	0.360359	2
FBgn0041233	1200	1022.17	0.145472	1
FBgn0033602	1386	1208.17	0	0
FBgn0039594	3653.42	3475.59	0.470619	11.001
FBgn0040653	767	589.541	0.504454	2
FBgn0038672	1321.75	1143.92	11.0491	85
FBgn0030004	2683	2505.17	3.38331	57
FBgn0051357	1681	1503.17	27.5994	279
FBgn0051550	2739.76	2561.94	52.5854	906
FBgn0037980	1797.08	1619.25	10.2851	112
FBgn0036211	1299.79	1121.96	65.8176	496.612
FBgn0039612	2099	1921.17	317.416	4101
FBgn0034221	1700	1522.17	9.37804	96
FBgn0033097	1278	1100.17	0	0
FBgn0002973	3266.71	3088.88	6.57936	136.673
FBgn0035209	528	350.659	70.3927	166
FBgn0013334	4855.96	4678.13	29.084	915
FBgn0038803	2612.89	2435.07	17.1007	280.039
FBgn0032217	2080	1902.17	56.6555	724.748
FBgn0259113	4624	4446.17	37.8586	1132
FBgn0034225	2058.44	1880.61	3.1972	40.435
FBgn0283712	4750.25	4572.42	46.1793	1420
FBgn0030745	1766.82	1589	38.6277	412.778
FBgn0033725	1511.94	1334.11	1.3375	12
FBgn0053265	5578	5400.17	0.027536	1
FBgn0041249	1137	959.173	0	0
FBgn0034145	3525.38	3347.56	0.088839	2.001
FBgn0262361	377	199.805	0	0
FBgn0036398	12673.2	12495.4	47.8097	4017.55
FBgn0038009	411	233.769	0	0
FBgn0036987	1362.22	1184.39	14.438	115
FBgn0005660	3142.16	2964.33	7.39548	147.431
FBgn0041247	1417	1239.17	0	0
FBgn0029716	2246	2068.17	0.244334	3.398
FBgn0259682	1599.78	1421.95	1.67317	16
FBgn0032780	1224.85	1047.02	1.7457	12.292
FBgn0040890	435	257.739	61.7318	107
FBgn0026754	1743	1565.17	0	0
FBgn0035056	1647	1469.17	0.404848	4
FBgn0053928	543	365.651	0.813332	2
FBgn0284252	3803.99	3626.16	53.268	1299
FBgn0086532	1759.34	1581.51	90.0737	958
FBgn0001285	1148.5	970.813	0	0
FBgn0083940	2479.39	2301.56	0.452251	7
FBgn0031633	1199.98	1022.15	84.6667	582
FBgn0085212	533	355.655	17.9781	43
FBgn0003254	4143.53	3965.7	0.149984	4
FBgn0000567	5172.25	4994.43	7.8005	262.001
FBgn0029931	1167	989.173	0	0
FBgn0026391	1140	962.173	0	0
FBgn0038845	1674	1496.17	0	0
FBgn0034136	3040	2862.17	0.311717	6
FBgn0052772	2639.88	2462.05	24.3396	402.999
FBgn0016977	18192.2	18014.4	73.6219	8919.11
FBgn0033461	1500.49	1322.66	0.12431	1.105
FBgn0042207	1188	1010.17	1.1776	8
FBgn0263036	853	675.475	0	0
FBgn0050381	1180.39	1002.56	11.2016	75.524
FBgn0036925	1917	1739.17	0	0
FBgn0050016	446	268.728	0	0
FBgn0011762	1569	1391.17	13.254	124
FBgn0263326	369.319	192.128	1.54791	2
FBgn0028879	5934.33	5756.51	0.025831	1
FBgn0031905	2252	2074.17	0	0
FBgn0003373	1109	931.173	0.319378	2
FBgn0038482	925	747.447	0	0
FBgn0035960	1306	1128.17	1.97706	15
FBgn0013749	731.762	554.316	66.7955	249
FBgn0001991	8651.06	8473.24	0.105296	6.003
FBgn0039463	1587	1409.17	0	0
FBgn0053710	715	537.562	0	0
FBgn0261531	429	251.744	0	0
FBgn0039205	564.262	386.903	10.3769	27
FBgn0087002	10676.1	10498.3	4.4016	310.761
FBgn0032284	538	360.652	0	0
FBgn0000053	3441.98	3264.16	58.8568	1292
FBgn0260003	9644.67	9466.85	41.1059	2617.01
FBgn0040648	561	383.643	0	0
FBgn0031320	1667	1489.17	12.6813	127
FBgn0027364	1637.5	1459.67	0	0
FBgn0051128	860	682.466	0.217883	1
FBgn0032261	744.915	567.461	27.4171	104.63
FBgn0039304	1402	1224.17	30.2456	249
FBgn0037829	1685	1507.17	0	0
FBgn0038810	2149	1971.17	42.018	557
FBgn0085443	4862.66	4684.84	70.2237	2212.45
FBgn0062412	953	775.432	0.958807	5
FBgn0028938	2379.5	2201.67	0	0
FBgn0033480	460.109	282.824	46.267	88
FBgn0033972	1186	1008.17	48.3775	328
FBgn0028844	641	463.594	0	0
FBgn0029172	1312	1134.17	0	0
FBgn0039797	1849.4	1671.57	16.9019	190
FBgn0035555	1645	1467.17	0	0
FBgn0034215	1245.15	1067.32	34.4118	247
FBgn0001090	2051.73	1873.9	2.52074	31.766
FBgn0034853	4537	4359.17	16.2712	477
FBgn0035955	1104	926.173	0	0
FBgn0052183	2778	2600.17	0.251699	4.401
FBgn0264363	414	236.763	0	0
FBgn0261434	1567	1389.17	0	0
FBgn0011659	2070.66	1892.83	33.2302	423
FBgn0040230	3471.05	3293.22	20.0478	444
FBgn0033999	1444.5	1266.67	0	0
FBgn0030596	1979	1801.17	1.23834	15
FBgn0263084	338	160.825	0.924594	1
FBgn0265146	342.5	165.506	0	0
FBgn0260962	3881	3703.17	75.7308	1886
FBgn0033990	1247.9	1070.07	13.4792	97
FBgn0032877	1067.77	889.94	12.1974	73
FBgn0053511	1248	1070.17	1.38948	10
FBgn0013683	291	113.853	0	0
FBgn0030300	2628	2450.17	5.82612	96
FBgn0053285	767	589.541	0	0
FBgn0050484	3274	3096.17	0.960527	20
FBgn0032321	1238.2	1060.37	46.6974	333
FBgn0030898	947	769.442	0	0
FBgn0000464	7799.76	7621.93	22.7184	1164.5
FBgn0262036	817	639.499	0	0
FBgn0029174	1495.91	1318.08	142.596	1264
FBgn0035987	1504.64	1326.81	59.0973	527.317
FBgn0031092	1131	953.173	54.9131	352
FBgn0261287	982.931	805.275	2.0312	11
FBgn0035522	4187	4009.17	0.037089	1
FBgn0032161	1099.54	921.715	4.35584	27
FBgn0002673	1882.59	1704.76	6.01852	69.001
FBgn0267648	4516	4338.17	0.867697	25.315
FBgn0033925	1328	1150.17	18.2289	141
FBgn0262509	7113.77	6935.95	4.43782	207.001
FBgn0266101	3784.41	3606.58	4.09466	99.313
FBgn0261599	508.937	331.609	5129.85	11440
FBgn0010774	1328	1150.17	145.308	1123.95
FBgn0261710	8210.45	8032.62	192.692	10409.2
FBgn0267728	1968	1790.17	0	0
FBgn0036569	2900	2722.17	6.93734	127
FBgn0037010	1906.29	1728.46	51.28	596.077
FBgn0052170	2064	1886.17	5.49826	69.743
FBgn0034443	497	319.682	55.352	119
FBgn0261930	3208.26	3030.44	0.099011	2.018
FBgn0032880	2635.59	2457.76	142.602	2357
FBgn0030981	787	609.527	0	0
FBgn0031347	2227	2049.17	0.14513	2
FBgn0005677	4952.42	4774.59	0.282634	9.074
FBgn0036877	1652	1474.17	0.201737	2
FBgn0039873	1996	1818.17	0.163569	2
FBgn0015904	2929.93	2752.11	0.000356	0.006
FBgn0026190	1882	1704.17	0	0
FBgn0015381	3364.47	3186.65	0.166535	3.569
FBgn0031623	591	413.629	2.15697	6
FBgn0022069	2882	2704.17	36.0723	656
FBgn0267650	2367	2189.17	0.588762	8.668
FBgn0000253	1271.19	1093.47	783.42	5761.01
FBgn0013435	1251	1073.17	9.42202	68
FBgn0038693	8748.41	8570.59	0.730635	42.112
FBgn0263398	1591.15	1413.32	27.0394	257
FBgn0266170	1873	1695.17	0.278797	3.178
FBgn0033192	7976.29	7798.46	8.40881	441
FBgn0262873	378	200.805	0.740511	1
FBgn0004650	6581	6403.17	2.34548	101
FBgn0030665	1741.82	1564	0.612737	6.445
FBgn0052783	3306	3128.17	1.15479	24.293
FBgn0025638	732.173	554.71	82.8318	309
FBgn0262786	583	405.633	0	0
FBgn0040600	1129.63	952.003	63.8736	408.936
FBgn0020642	505	327.676	0	0
FBgn0031232	1274.09	1096.27	0.27128	2
FBgn0263144	4924.66	4746.83	69.2925	2212
FBgn0261349	1558	1380.17	1.58925	14.751
FBgn0040104	974	796.404	0.373423	2
FBgn0035528	858	680.468	152.966	700
FBgn0259227	5541	5363.17	65.4708	2361.37
FBgn0031733	2397	2219.17	0.067006	1
FBgn0032224	1357.04	1179.22	20.1758	160
FBgn0011555	1047	869.173	0	0
FBgn0260396	457	279.717	0.5316	1
FBgn0001565	1966.85	1789.02	127.169	1530
FBgn0000022	917	739.451	0	0
FBgn0086758	5545.4	5367.57	163.814	5913.21
FBgn0085224	1184	1006.17	8.42378	57
FBgn0029854	582.258	404.891	81.5304	222
FBgn0037534	1974	1796.17	0.091584	1.106
FBgn0020379	4476.87	4299.04	14.4582	418.004
FBgn0033593	450	272.724	0.545233	1
FBgn0039137	2715.59	2537.76	11.836	202
FBgn0039048	2959	2781.17	0.053466	1
FBgn0021818	5426.93	5249.1	31.6665	1117.84
FBgn0023519	875.477	697.93	75.8478	356
FBgn0029903	5852.92	5675.09	69.5135	2653
FBgn0011740	4001.02	3823.19	17.8522	459
FBgn0050101	1545	1367.17	0.543815	5
FBgn0030660	1742.95	1565.12	9.6919	102.012
