Name	Length	EffectiveLength	TPM	NumReads
FBgn0052984	1935	1764	6.23971	92.075
FBgn0010808	940	769.221	115.467	743
FBgn0039224	1837	1666	0	0
FBgn0034982	2538.24	2367.24	31.791	629.547
FBgn0046225	2186.29	2015.3	11.174	188.378
FBgn0031853	3017	2846	0.042003	1
FBgn0261836	34454.2	34275.9	63.9851	18346.3
FBgn0036964	903	732.225	19.7543	121
FBgn0039169	3490	3319	11.5753	321.382
FBgn0004926	1128	957.003	369.235	2955.94
FBgn0034792	2517.12	2346.12	71.9966	1413
FBgn0039857	966.944	796.128	5472.21	36444
FBgn0036274	1968	1797	0	0
FBgn0051211	2890.22	2719.22	44.4454	1011
FBgn0259229	2477	2306	0	0
FBgn0034002	2243.17	2072.17	11.4482	198.447
FBgn0037931	2946	2775	10.2526	238
FBgn0036805	860.376	689.616	101.06	583
FBgn0004108	3373.76	3202.76	14.7193	394.36
FBgn0039141	2992.14	2821.15	21.4912	507.186
FBgn0035501	1796.65	1625.65	0.882416	12
FBgn0033784	2097.87	1926.87	16.0682	259
FBtr0347010	1428	1257	0	0
FBgn0010313	5355.68	5184.68	1.05042	45.558
FBgn0025519	1977	1806	24.226	366
FBgn0020620	2679.57	2508.58	88.3491	1854
FBgn0265608	583	412.388	0	0
FBgn0013323	990.654	819.688	0.437515	3
FBgn0034087	5879.04	5708.04	43.5189	2078
FBgn0000644	963	792.192	0.7545	5
FBgn0038201	1943.05	1772.05	0.06746	1
FBgn0025839	529.612	359.027	109.211	328
FBgn0004959	2100	1929	0	0
FBgn0039836	1075	904.003	4.09932	31
FBgn0030151	1490.66	1319.66	90.6757	1001
FBgn0031749	1363	1192	0.100287	1
FBgn0002466	6075.27	5904.28	29.3981	1452
FBgn0024293	1329	1158	0	0
FBgn0052066	2118.99	1947.99	105.121	1713
FBgn0017550	2673.71	2502.71	77.5701	1624
FBgn0266671	2405	2234	28.5744	534
FBgn0033467	562	391.394	5.75175	18.832
FBgn0034564	474	303.449	77.6068	197
FBgn0261505	1328.74	1157.75	8.27165	80.11
FBgn0037138	2747.36	2576.37	29.046	626
FBgn0005649	3258.84	3087.85	64.3184	1661.39
FBgn0053783	495	324.437	0	0
FBgn0037084	1401.52	1230.52	13.3087	136.996
FBgn0031345	684	513.337	0	0
FBgn0015737	2360	2189	169.619	3106
FBgn0036716	2504	2333	0	0
FBgn0039492	3920.09	3749.09	33.5755	1053
FBgn0020643	416	245.483	0	0
FBgn0260761	920.333	749.556	0	0
FBgn0014011	1757.06	1586.07	62.7507	832.568
FBgn0026741	740	569.312	31.9163	152
FBgn0037379	3757.17	3586.17	22.3005	669
FBgn0037679	1812.84	1641.84	8.44592	116
FBgn0040397	4754.99	4584	4.47062	171.432
FBgn0263848	615	444.379	0	0
FBgn0037027	3367.34	3196.34	24.0853	644.001
FBgn0029727	1985	1814	0	0
FBgn0027575	3978.11	3807.11	0.69986	22.288
FBgn0021856	935.202	764.418	66.1499	423
FBgn0028543	1435	1264	64.7482	684.63
FBgn0004117	1724.54	1553.54	0.307792	4
FBgn0013763	1541.09	1370.1	2529.92	28996
FBgn0030374	480.5	309.947	0	0
FBgn0038440	1089	918.003	0	0
FBgn0283494	1065	894.003	178.242	1333
FBgn0030789	1607.8	1436.8	13.4443	161.591
FBgn0030968	930.197	759.396	13.6953	87
FBgn0030801	1090.4	919.4	12.6115	96.995
FBgn0028509	4173.88	4002.88	22.398	750
FBgn0053469	601.858	431.24	0.55441	2
FBgn0036771	1485	1314	12.1907	134
FBgn0085484	1590	1419	14.4899	172
FBgn0033352	4050.54	3879.54	45.3881	1473
FBgn0030039	1044	873.003	21.0875	154
FBgn0027548	3323.44	3152.45	38.5211	1015.84
FBgn0026441	3189.98	3018.98	29.262	739
FBgn0284257	2235.02	2064.02	39.7311	686
FBgn0004778	580	409.388	0.003492	0.012
FBgn0085444	4431.69	4260.7	21.4635	765
FBgn0027453	1949	1778	39.399	586
FBgn0262867	4814.14	4643.15	0.077238	3
FBgn0025583	367	196.533	0	0
FBgn0037614	1940.73	1769.73	18.5144	274.092
FBgn0035231	1697	1526	2.97679	38
FBgn0031903	2375	2204	0	0
FBgn0029962	3875	3704	9.3e-05	0.003
FBgn0045469	1194	1023	1.40225	12
FBgn0262937	2373	2202	35.0699	646
FBgn0034956	1743.4	1572.4	2.35677	31
FBgn0031859	976.25	805.427	0	0
FBgn0034623	883	712.226	0	0
FBgn0031879	11649.8	11478.8	0.020957	2.01
FBgn0001316	8305.42	8134.43	119.903	8159
FBgn0026402	1349	1178	21.006	207
FBgn0267105	291	120.568	0	0
FBgn0261963	2711.6	2540.6	0.095366	2.027
FBgn0086778	5304.9	5133.9	0.387133	16.625
FBgn0034033	506.353	335.78	29.905	84
FBgn0039201	2472.89	2301.9	0.83091	16
FBgn0262533	996.426	825.434	5.31526	36.702
FBgn0031217	1445.31	1274.31	58.0534	618.848
FBgn0033762	2536.93	2365.93	17.9874	356
FBgn0262024	352	181.54	0	0
FBgn0052267	489	318.442	36.038	96
FBgn0038515	1848.27	1677.28	28.0097	393
FBgn0031815	2101.5	1930.5	32.881	531
FBgn0035976	1928.52	1757.52	16.0521	235.999
FBgn0261554	5330.56	5159.56	17.098	737.969
FBgn0036871	458	287.456	0.000109	0
FBgn0036990	1029	858.003	23.4361	168.211
FBgn0022774	1501	1330	54.5577	607
FBgn0001974	1769	1598	17.2056	230
FBgn0284223	4602	4431	1.59504	59.123
FBgn0038439	6918	6747	0.017718	1
FBgn0020655	2080	1909	47.2782	755
FBgn0034577	1918	1747	114.752	1677
FBgn0051450	581	410.388	52.1408	179
FBgn0086444	2791	2620	23.5433	516
FBgn0267523	123	47.729	4069.31	1624.73
FBgn0039371	867.5	696.741	0	0
FBgn0034924	1875	1704	0.771689	11
FBgn0030344	4054	3883	26.8453	872
FBgn0035511	552	381.398	0.31343	1
FBgn0030417	2853	2682	4.38057	98.281
FBgn0051788	387	216.508	0	0
FBgn0039705	2328.92	2157.92	44.8713	810.001
FBgn0263390	2442.33	2271.33	0.263154	5
FBgn0033185	2162.28	1991.28	12.1266	202
FBgn0023525	1120.07	949.073	8.18717	65
FBgn0031824	1441	1270	16.1899	172
FBgn0029964	622	451.372	0.264841	1
FBgn0053558	5305.52	5134.52	39.788	1708.96
FBgn0038530	742	571.312	2.92937	14
FBgn0033558	2779.9	2608.91	0.047283	1.032
FBgn0034585	2319	2148	30.1712	542.135
FBgn0052687	2373.19	2202.19	15.0907	278
FBgn0260771	2049	1878	12.2852	193
FBgn0038639	2333.45	2162.46	13.2121	239
FBgn0085440	2920.23	2749.24	0.291363	6.701
FBgn0261983	2992.37	2821.37	36.2581	855.748
FBgn0261014	3021.73	2850.73	248.667	5930
FBgn0085411	2968.35	2797.35	0.215969	5.054
FBgn0039218	405	234.493	84.4941	165.744
FBgn0033252	4455.85	4284.85	0.167392	6.001
FBgn0031678	2267	2096	67.6952	1186.94
FBgn0038357	1127	956.003	0	0
FBgn0037304	1857.05	1686.05	0.425403	6
FBgn0040271	4655.69	4484.7	14.917	559.622
FBgn0032259	1564.91	1393.91	8.55535	99.759
FBgn0260969	679	508.338	0	0
FBgn0261803	1448.58	1277.58	0.095472	1.021
FBgn0030748	2047.17	1876.18	46.002	721.989
FBgn0039130	1562	1391	101.924	1186
FBgn0020279	5024.02	4853.03	196.761	7987.9
FBgn0034795	4682	4511	14.1003	532.085
FBgn0015756	761.252	590.558	4913.18	24272
FBgn0035839	920	749.225	7.02038	44
FBgn0037958	2492	2321	15.0393	292
FBgn0260653	2356.27	2185.28	0.32822	6
FBgn0034427	1273	1102	0	0
FBgn0032374	941.714	770.88	0.310143	2
FBgn0041233	1200	1029	0.116172	1
FBgn0033602	1386	1215	7e-06	0
FBgn0039594	3596.69	3425.69	0.314061	9
FBgn0040653	592.5	421.892	0	0
FBgn0038672	1334.87	1163.88	8.62764	84
FBgn0030004	2683	2512	2.47459	52
FBgn0051357	1681	1510	28.1505	355.585
FBgn0051550	2770.02	2599.02	40.1996	873.999
FBgn0037980	1795.18	1624.18	9.86256	134
FBgn0036211	1268.09	1097.09	64.114	588.405
FBgn0039612	2099	1928	309.209	4987
FBgn0034221	1700	1529	8.13102	104
FBgn0033097	1278	1107	0	0
FBgn0002973	3367.93	3196.93	4.86105	130
FBgn0035209	528	357.409	85.2892	255
FBgn0013334	4457.49	4286.49	23.4817	842
FBgn0038803	2625.85	2454.85	15.2906	314
FBgn0032217	2080	1909	46.0883	736
FBgn0259113	4624	4453	30.6796	1142.83
FBgn0034225	2087.85	1916.86	3.01657	48.371
FBgn0283712	4671.72	4500.73	33.2538	1252
FBgn0030745	1760.36	1589.36	41.6683	554
FBgn0033725	1464.65	1293.65	1.20128	13
FBgn0053265	5578	5407	0.044217	2
FBgn0041249	1137	966.003	0	0
FBgn0034145	3926.81	3755.81	0.063656	2
FBgn0262361	377	206.529	0	0
FBgn0036398	12675.2	12504.2	28.4039	2971.08
FBgn0038009	411	240.487	0	0
FBgn0036987	1370.28	1199.29	13.8552	139
FBgn0005660	3381.61	3210.61	5.15325	138.404
FBgn0041247	1417	1246	0	0
FBgn0029716	2246	2075	0.010427	0.181
FBgn0259682	1595.42	1424.42	1.34277	16
FBgn0032780	1171.78	1000.79	2.74567	22.986
FBgn0040890	435	264.469	73.2252	162
FBgn0026754	1743	1572	0	0
FBgn0035056	1647	1476	0.323961	4
FBgn0053928	543	372.401	0	0
FBgn0284252	3772.46	3601.46	45.8058	1380
FBgn0086532	1756.72	1585.73	82.9248	1100
FBgn0001285	1148.5	977.614	0	0
FBgn0083940	2529.29	2358.3	0.608518	12.004
FBgn0031633	1197.5	1026.5	91.3015	784
FBgn0085212	533	362.405	12.8915	39.082
FBgn0003254	4092.4	3921.4	0.121938	4
FBgn0000567	5181.89	5010.89	5.52772	231.709
FBgn0029931	1167	996.003	0	0
FBgn0026391	1140	969.003	0	0
FBgn0038845	1674	1503	0	0
FBgn0034136	3040	2869	0.416667	10
FBgn0052772	2409.5	2238.5	21.4578	401.811
FBgn0016977	18248.3	18077.3	41.9576	6344.9
FBgn0033461	1735.9	1564.91	0.013175	0.173
FBgn0042207	1188	1017	1.23314	10.491
FBgn0263036	853	682.246	0	0
FBgn0050381	1178.22	1007.22	11.466	96.609
FBgn0036925	1917	1746	0	0
FBgn0050016	446	275.462	0.867937	2
FBgn0011762	1569	1398	13.1684	154
FBgn0263326	428	257.488	0	0
FBgn0028879	5934.33	5763.33	0.020742	1
FBgn0031905	2252	2081	0.057444	1
FBgn0003373	1109	938.003	0.254886	2
FBgn0038482	925	754.224	0	0
FBgn0035960	1306	1135	3.6863	35
FBgn0013749	724.421	553.744	59.3668	275
FBgn0001991	8744.81	8573.81	0.04183	3.001
FBgn0039463	1587	1416	0	0
FBgn0053710	715	544.326	0.219614	1
FBgn0261531	429	258.473	0	0
FBgn0039205	563.779	393.173	13.986	46
FBgn0087002	10759.8	10588.8	2.64503	234.293
FBgn0032284	538	367.403	0.650739	2
FBgn0000053	3397.13	3226.13	54.5068	1471
FBgn0260003	9226.98	9055.99	31.0633	2353.23
FBgn0040648	561	390.395	0	0
FBgn0031320	1667	1496	10.388	130
FBgn0027364	1637.5	1466.5	0	0
FBgn0051128	860	689.235	0	0
FBgn0032261	741.51	570.822	21.5703	103
FBgn0039304	1402	1231	31.4634	324
FBgn0037829	1685	1514	0	0
FBgn0038810	2149	1978	37.6514	623
FBgn0085443	4816.68	4645.69	53.6558	2085.19
FBgn0062412	953	782.207	0.305653	2
FBgn0028938	2379.5	2208.5	0	0
FBgn0033480	461.889	291.343	60.7263	148
FBgn0033972	1186	1015	39.5724	336
FBgn0028844	641	470.353	0	0
FBgn0029172	1312	1141	0	0
FBgn0039797	1849.02	1678.02	12.3245	173
FBgn0035555	1645	1474	0	0
FBgn0034215	1236.19	1065.19	34.1165	304
FBgn0001090	2007.63	1836.63	1.10649	17.001
FBgn0034853	4537	4366	13.4303	490.511
FBgn0035955	1104	933.003	0	0
FBgn0052183	2778	2607	0.230183	5.02
FBgn0264363	414	243.485	0	0
FBgn0261434	1567	1396	0.012546	0.147
FBgn0011659	2070.29	1899.29	27.5049	437
FBgn0040230	3426.58	3255.58	18.2494	497
FBgn0033999	1444.5	1273.5	0	0
FBgn0030596	1979	1808	1.12401	17
FBgn0263084	338	167.545	0.713492	1
FBgn0265146	342.5	172.036	0	0
FBgn0260962	3881	3710	69.0184	2142
FBgn0033990	1267.32	1096.32	10.3587	95
FBgn0032877	1066.24	895.24	13.6201	102
FBgn0053511	1248	1077	0.44398	4
FBgn0013683	291	120.568	6.94044	7
FBgn0030300	2633.57	2462.57	4.02911	83
FBgn0053285	767	596.303	0	0
FBgn0050484	3274	3103	0.770491	20
FBgn0032321	1234.65	1063.65	47.203	420
FBgn0030898	947	776.214	0	0
FBgn0000464	7791.62	7620.62	15.8219	1008.63
FBgn0262036	817	646.276	0	0
FBgn0029174	1497.19	1326.19	143.494	1591.92
FBgn0035987	1495.4	1324.4	58.3003	645.908
FBgn0031092	1131	960.003	50.0208	401.701
FBgn0261287	990.437	819.577	1.31272	9
FBgn0035522	4187	4016	0	0
FBgn0032161	1100.82	929.822	4.75687	37
FBgn0002673	1882.81	1711.82	3.91067	56
FBgn0267648	4516	4345	0.475443	17.281
FBgn0033925	1328	1157	17.6678	171
FBgn0262509	7027.85	6856.85	3.08581	177
FBgn0266101	3728.49	3557.49	3.52771	104.983
FBgn0261599	508.756	338.18	4907.08	13882
FBgn0010774	1328	1157	118.084	1142.89
FBgn0261710	8231.76	8060.76	128.307	8651.8
FBgn0267728	1968	1797	0.199569	3
FBgn0036569	2900	2729	5.78216	132
FBgn0037010	1912.98	1741.99	43.5761	635
FBgn0052170	2064	1893	3.59951	57
FBgn0034443	497	326.436	70.311	192
FBgn0261930	3208.29	3037.3	0.079517	2.02
FBgn0032880	2629.42	2458.42	124.53	2561
FBgn0030981	787	616.291	0.19397	1
FBgn0031347	2227	2056	0.116286	2
FBgn0005677	4952.44	4781.44	0.050466	2.016
FBgn0036877	1652	1481	0.322867	4
FBgn0039873	1996	1825	0.065502	1
FBgn0015904	2929.92	2758.92	0.163124	3.764
FBgn0026190	1882	1711	0	0
FBgn0015381	3263.66	3092.67	0.101509	2.626
FBgn0031623	591	420.386	0.853086	3
FBgn0022069	2882	2711	32.939	747
FBgn0267650	2367	2196	0.887017	16.295
FBgn0000253	1157.79	986.934	773.622	6387
FBgn0013435	1251	1080	8.52287	77
FBgn0038693	8746.63	8575.64	0.670034	48.066
FBgn0263398	1519.81	1348.82	23.3089	263
FBgn0266170	1873	1702	0.665343	9.473
FBgn0033192	7988.7	7817.7	5.62716	368
FBgn0262873	378	207.528	0	0
FBgn0004650	6581	6410	2.12602	114
FBgn0030665	1774.59	1603.59	0.670827	8.999
FBgn0052783	3306	3135	0.730874	19.167
FBgn0025638	729.841	559.151	89.7926	419.999
FBgn0262786	583	412.388	0	0
FBgn0040600	1116.83	946.008	52.1885	413
FBgn0020642	505	334.428	0	0
FBgn0031232	1283.95	1112.95	0.322229	3
FBgn0263144	4938.38	4767.38	49.9743	1993
FBgn0261349	1558	1387	1.37075	15.904
FBgn0040104	974	803.173	0.893022	6
FBgn0035528	858	687.238	152.376	876
FBgn0259227	5541	5370	48.1729	2164
FBgn0031733	2094.18	1923.18	0.186475	3
FBgn0032224	1356.17	1185.18	19.9711	198
FBgn0011555	1047	876.003	0	0
FBgn0260396	457	286.457	0	0
FBgn0001565	1967.09	1796.1	125.459	1885
FBgn0000022	917	746.225	0	0
FBgn0086758	5519.62	5348.62	109.988	4921.14
FBgn0085224	1184	1013	9.79461	83
FBgn0029854	584.405	413.791	81.7569	283
FBgn0037534	1974	1803	0.414873	6.257
FBgn0020379	4445.61	4274.61	12.0481	430.818
FBgn0033593	450	279.461	0	0
FBgn0039137	2726.82	2555.82	9.35449	200
FBgn0039048	2959	2788	0.085754	2
FBgn0021818	5451.16	5280.17	26.5791	1174
FBgn0023519	874.456	703.681	72.5391	427
FBgn0029903	5848.45	5677.46	50.3859	2393
FBgn0011740	4000.82	3829.82	14.7951	474
FBgn0050101	1545	1374	0.435013	5
FBgn0030660	1738.35	1567.35	8.3897	110
FBgn0038087	2406.16	2235.16	0.053483	1
FBgn0262127	5104.99	4933.99	60.1881	2484.22
FBgn0044817	563	392.394	0.020944	0.069
FBgn0010620	1717	1546	1.0052	13
FBgn0032205	861	690.235	10.5646	61
FBgn0026376	4542.45	4371.46	29.9712	1096
FBgn0025724	3066	2895	132.177	3201
FBgn0036335	602	431.383	22.7233	82
FBgn0012042	790	619.288	1.78712	9.258
FBgn0029885	851	680.247	49.2052	280
FBgn0051735	1370.5	1199.5	0	0
FBgn0035243	726	555.323	51.4484	239
FBgn0041789	2179.49	2008.49	146.032	2453.56
FBgn0003356	862	691.235	0	0
FBgn0264487	604	433.383	0	0
FBgn0038377	1199	1028	0	0
FBgn0026196	1813	1642	108.296	1487.53
FBgn0266918	2356	2185	66.1446	1209
FBgn0027615	1645.88	1474.89	13.9409	172
FBgn0005590	1453.32	1282.33	0.093222	1
FBgn0035162	4242.36	4071.37	319.395	10878
FBgn0038756	405.5	234.993	0	0
FBgn0259166	3112.66	2941.66	20.1562	496
FBgn0038833	681	510.338	0	0
FBgn0031803	1515	1344	0	0
FBgn0003139	1641.14	1470.15	38.217	470
FBgn0010583	3120.81	2949.81	44.4562	1097
FBgn0042696	4621.32	4450.33	0.472929	17.606
FBgn0036159	1353.6	1182.61	22.6427	224
FBgn0034400	8506.83	8335.83	63.0418	4396
FBgn0261597	640.933	470.285	9718.21	38232
FBgn0263346	6083.49	5912.5	25.5895	1265.65
FBgn0030104	756	585.308	0.204237	1
FBgn0033096	1290	1119	0.106829	1
FBgn0038596	494	323.438	0	0
FBgn0033900	1980.93	1809.94	6.20883	94.005
FBgn0020646	263	92.59	0	0
FBgn0052971	759.149	588.454	0.406292	2
FBgn0263750	1830.56	1659.56	6.7146	93.216
FBgn0031356	2357	2186	53.9195	986
FBgn0033932	2475	2304	0	0
FBgn0040754	423	252.476	59.4896	125.644
FBgn0036490	743	572.312	0	0
FBgn0032235	1649	1478	1.13233	14
FBgn0085332	420	249.479	0	0
FBgn0034117	1724.33	1553.34	48.9454	636
FBgn0021767	3259.28	3088.29	0.427066	11.033
FBgn0263606	927	756.224	4.26809	27
FBgn0039210	2094	1923	12.4328	200
FBgn0283728	928.31	757.534	4.57631	29
FBgn0032341	4745.62	4574.63	22.7867	872
FBgn0036915	2132.35	1961.35	32.1602	527.66
FBgn0002873	7173.61	7002.61	19.4951	1142
FBgn0033216	1189	1018	0.234856	2
FBgn0053858	1023	852.003	0.30805	2.196
FBgn0029708	3890	3719	0.096503	3.002
FBgn0265199	549	378.4	0	0
FBgn0037662	1525	1354	0.353151	4
FBgn0013347	617	446.378	99.0875	370
FBgn0259740	545.384	374.79	113.548	356
FBgn0033131	626	455.367	0.525035	2
FBgn0051146	5835.73	5664.74	0.443158	21
FBgn0031910	1321	1150	0.207898	2
FBgn0285910	1792	1621	133.553	1811
FBgn0038612	857	686.24	13.5875	78
FBgn0015331	1995	1824	38.8641	593
FBgn0000439	2739	2568	0.000121	0.003
FBgn0030670	1381.37	1210.38	45.3327	459
FBgn0000394	1598.66	1427.67	42.1231	503.068
FBgn0266667	2284	2113	20.1521	356.206
FBgn0050360	2056.25	1885.25	0.190227	3
FBgn0001612	3571	3400	17.9556	510.691
FBgn0039591	2274	2103	0	0
FBgn0031900	2185	2014	0	0
FBgn0083953	428	257.473	42.7145	92
FBgn0020909	1301	1130	35.7567	338
FBgn0034242	876.42	705.647	34.9591	206.361
FBgn0037153	3878.13	3707.13	1.25813	39.016
FBgn0034232	692	521.335	25.9108	113
FBgn0031094	1094	923.003	19.5014	150.574
FBgn0040366	1736.6	1565.6	2.82514	37
FBgn0035006	1766	1595	0	0
FBgn0036376	2781.19	2610.19	74.3304	1623
FBgn0033041	1280	1109	0.107792	1
FBgn0029818	2388	2217	51.8715	962
FBgn0031299	2994	2823.01	1.06215	25.083
FBgn0014031	1410	1239	1.25427	13
FBgn0051677	662	491.341	0	0
FBgn0030174	2561.23	2390.23	0.300856	6.016
FBgn0262536	624	453.37	0	0
FBgn0085569	483	312.447	1.5304	4
FBgn0034598	4403.74	4232.75	47.701	1689
FBgn0267691	590	419.387	0.28504	1
FBgn0011289	1586.64	1415.65	121.345	1437
FBgn0033717	2092.19	1921.19	293.381	4715
FBgn0026401	6586.4	6415.4	22.1553	1189
FBgn0028572	2482.09	2311.09	15.3107	295.999
FBgn0040337	1412	1241	10.4033	108
FBgn0037422	1518	1347	0	0
FBgn0040394	1936	1765	62.3265	920.233
FBgn0261401	1872	1701	0	0
FBgn0031082	1129	958.003	0	0
FBgn0031980	457.125	286.582	7540.88	18078
FBgn0016053	1211	1040	0.059003	0.513
FBgn0033669	1136.87	965.869	92.3295	745.999
FBgn0262982	584	413.388	0	0
FBgn0035763	2349.1	2178.11	59.4387	1083
FBgn0086611	543	372.401	0	0
FBgn0250823	2987.54	2816.55	69.1761	1629.87
FBgn0011606	4152.38	3981.39	30.4455	1014
FBgn0037174	1373.09	1202.1	0.099444	1
FBgn0032782	1604	1433	19.6096	235.069
FBgn0032507	1191	1020	0	0
FBgn0053533	549.078	378.478	0.947546	3
FBgn0267383	660	489.342	0	0
FBgn0020622	3466.63	3295.64	23.1057	637.001
FBgn0030013	1217.19	1046.19	38.1642	334
FBgn0036550	1004	833.003	0	0
FBgn0283478	1584.36	1413.36	145.139	1716
FBgn0034769	691	520.336	0	0
FBgn0052010	4304.52	4133.52	0.497542	17.204
FBgn0027948	7413.95	7242.96	73.4942	4452.97
FBgn0260407	707	536.331	31.2286	140.109
FBgn0037485	1894	1723	0	0
FBgn0036547	1172.5	1001.5	1.31299	11
FBgn0001320	2099.87	1928.87	0.062081	1.002
FBgn0266582	976	805.171	119.665	806
FBgn0085423	5986.45	5815.45	24.2354	1179
FBgn0022710	7274.25	7103.26	1.41467	84.062
FBgn0031149	2677.51	2506.51	157.624	3305
FBgn0036848	1233	1062	29.3788	261
FBgn0000181	1038.3	867.438	1424.82	10339
FBgn0037722	1295	1124	21.2707	200
FBgn0034177	1482	1311	6.56521	72
FBgn0030608	2475.53	2304.53	0.051873	1.001
FBgn0038925	1191.28	1020.28	55.1848	471
FBgn0032773	1973.03	1802.04	123.586	1863
FBgn0043539	565	394.409	0	0
FBgn0024182	5450	5279	26.178	1156.03
FBgn0030420	2811.2	2640.2	30.6361	676.63
FBgn0031365	534	363.405	0.657899	2
FBgn0050046	2663.94	2492.94	40.6154	847
FBgn0029835	3411.04	3240.04	0.036895	1
FBgn0003074	2306.21	2135.22	70.0383	1251
FBgn0001147	2237	2066	0	0
FBgn0053914	1739.72	1568.79	0.914402	12
FBgn0028416	242	71.603	0	0
FBgn0035273	1242	1071	0.33485	3
FBgn0001987	4075.84	3904.84	10.4087	340
FBgn0260997	1158	987.003	2.33263	19.26
FBgn0030376	5847.5	5676.5	0	0
FBgn0030271	690.923	520.251	5.9742	26
FBgn0032243	3800.12	3629.12	7.41141	225
FBgn0038568	771	600.3	0	0
FBgn0033377	2443	2272	65.5016	1244.92
FBgn0038536	1046	875.003	62.9812	461
FBgn0028948	942	771.219	0	0
FBgn0261283	3819.12	3648.12	425.854	12996
FBgn0038402	1345.68	1174.69	0.024695	0.242
FBgn0000564	702	531.332	0	0
FBgn0036324	1416.6	1245.61	0.671796	7
FBgn0036759	1128.67	957.673	3.29193	26.372
FBgn0250874	1728.98	1557.98	133.278	1737
FBgn0035743	550.5	379.914	0	0
FBgn0001942	1570.29	1399.3	4237.41	49601
FBgn0037469	914	743.225	24.1263	150
FBgn0283477	1552.55	1381.55	125.821	1454.12
FBgn0001255	1094	923.003	1.29514	10
FBgn0031157	1252.29	1081.29	27.9703	253
FBgn0031461	2722.32	2551.32	14.7124	314
FBgn0038124	920	749.225	0	0
FBgn0041184	3474.65	3303.66	19.3677	535.247
FBgn0039835	704	533.332	29.1384	130
FBgn0025837	1986	1815	0	0
FBgn0028884	905	734.225	0	0
FBgn0030836	1451.09	1280.13	0.280147	3
FBgn0030025	746	575.31	37.1938	179
FBgn0039315	1334	1163	0	0
FBgn0053517	5493.5	5322.5	0	0
FBgn0030163	1182.67	1011.67	0	0
FBgn0014135	3982.97	3811.97	2.57148	82
FBgn0283678	1211	1040	0.459775	4
FBgn0010263	3551.89	3380.9	0.533594	15.091
FBgn0033748	1798.08	1627.09	2.00533	27.295
FBgn0030893	2483.09	2312.1	67.1619	1299
FBgn0262955	3786.42	3615.43	52.374	1584
FBgn0051184	493.344	322.783	86.5526	233.707
FBgn0005633	1116.11	945.115	0.126484	1
FBgn0262855	665	494.341	0	0
FBgn0027553	2226	2055	19.1965	330
FBgn0038700	1577.5	1406.5	0	0
FBgn0020305	1185	1014	45.1523	383
FBgn0283432	2188	2017	0.488309	8.239
FBgn0053872	595	424.385	1.31576	4.671
FBgn0027616	2786.02	2615.03	61.5303	1346
FBgn0036367	918	747.225	0	0
FBgn0037794	2006	1835	9.44607	145
FBgn0052024	743	572.312	1.25325	6
FBgn0033027	754.199	583.505	2.45842	12
FBgn0032740	612.75	442.123	0	0
FBgn0261397	6175.4	6004.4	24.4881	1230
FBgn0031104	591	420.386	0	0
FBgn0264326	6849	6678	27.8537	1556
FBgn0262150	1268.3	1097.31	0.108941	1
FBgn0039670	770	599.3	0	0
FBgn0031001	3865.6	3694.61	0.089295	2.759
FBgn0262845	370	199.532	0	0
FBgn0037553	2014.65	1843.66	11.4766	177
FBgn0039310	1345	1174	0	0
FBgn0031520	1836.5	1665.5	0.071775	1
FBgn0013674	1536	1365	171.825	1962
FBgn0263027	1272	1101	1.95436	18
FBgn0037672	1417.69	1246.7	9.20514	96
FBgn0260446	5641.11	5470.12	0.021905	1.002
FBgn0030554	1717.44	1546.44	17.702	229
FBgn0015376	3236	3065	9.32152	239
FBgn0040252	1876.88	1705.88	1.61176	23
FBgn0032819	1921	1750	17.1457	251
FBgn0005558	3085.08	2914.09	0.656354	16
FBgn0040099	1071.34	900.346	125.091	942.137
FBgn0263667	4603.67	4432.67	12.3785	459
FBgn0051950	482.226	311.673	31.0674	81
FBgn0034618	5017.24	4846.25	37.5512	1522.33
FBgn0035721	802.779	632.062	23.8645	126.181
FBgn0265266	467	296.452	0	0
FBgn0001323	3779.99	3608.99	0.117863	3.558
FBgn0085191	1705	1534	0	0
FBgn0270925	3929.58	3758.58	0.12722	4
FBgn0034407	449	278.462	5.15153	12
FBgn0010422	1420.59	1249.59	59.4009	620.93
FBgn0033347	1371.28	1200.29	0.497972	5
FBgn0038186	688	517.336	0	0
FBgn0011701	2996	2825	0.084896	2.006
FBgn0260817	2221	2050	16.6113	284.864
FBgn0260861	765	594.305	29.5684	147
FBgn0031424	5688	5517	0	0
FBgn0033846	3449.52	3278.52	14.1473	388
FBgn0264922	689.907	519.243	667.878	2901
FBgn0262806	219	48.654	0	0
FBgn0032967	2031	1860	3.40629	53
FBgn0052655	1250	1079	0.775524	7
FBgn0032085	1426.87	1255.87	0.666305	7
FBgn0038057	1643.94	1472.94	8.27819	102
FBgn0038273	1603	1432	1.19641	14.332
FBgn0027525	1663.69	1492.69	229.763	2869
FBgn0015372	1648	1477	21.6098	267
FBgn0027569	2519.43	2348.44	75.9978	1493
FBgn0038380	1478	1307	0	0
FBgn0034548	1604	1433	0	0
FBgn0033590	484	313.446	0	0
FBgn0033274	739	568.313	8.41381	40
FBgn0030051	1572.57	1401.57	1.44995	16.999
FBgn0043025	1808.27	1637.27	1.69088	23.158
FBgn0029945	2047	1876	0.446051	7
FBgn0261858	386	215.521	0.554664	1
FBgn0036905	1409	1238	0.386241	4
FBgn0044871	894	723.225	44.9588	272
